Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
5/28/2020,2/1/2020,5/23/2020,PA,Dauphin County,42043,50,989
5/28/2020,2/1/2020,5/23/2020,PA,Delaware County,42045,461,1980
5/28/2020,2/1/2020,5/23/2020,PA,Franklin County,42055,28,464
5/28/2020,2/1/2020,5/23/2020,PA,Lackawanna County,42069,151,853
5/28/2020,2/1/2020,5/23/2020,PA,Lancaster County,42071,258,1901
5/28/2020,2/1/2020,5/23/2020,PA,Lebanon County,42075,30,421
5/28/2020,2/1/2020,5/23/2020,PA,Lehigh County,42077,278,1680
5/28/2020,2/1/2020,5/23/2020,PA,Luzerne County,42079,135,1050
5/28/2020,2/1/2020,5/23/2020,PA,Lycoming County,42081,10,279
5/28/2020,2/1/2020,5/23/2020,PA,Monroe County,42089,86,426
5/28/2020,2/1/2020,5/23/2020,PA,Montgomery County,42091,752,3377
5/28/2020,2/1/2020,5/23/2020,PA,Montour County,42093,14,247
5/28/2020,2/1/2020,5/23/2020,PA,Northampton County,42095,176,923
5/28/2020,2/1/2020,5/23/2020,PA,Philadelphia County,42101,1038,5633
5/28/2020,2/1/2020,5/23/2020,PA,Susquehanna County,42115,16,132
5/28/2020,2/1/2020,5/23/2020,PA,Westmoreland County,42129,32,932
5/28/2020,2/1/2020,5/23/2020,PA,York County,42133,10,1094
5/28/2020,2/1/2020,5/23/2020,RI,Kent County,44003,54,518
5/28/2020,2/1/2020,5/23/2020,RI,Providence County,44007,332,2160
5/28/2020,2/1/2020,5/23/2020,RI,Washington County,44009,21,319
5/28/2020,2/1/2020,5/23/2020,SC,Charleston County,45019,19,1520
5/28/2020,2/1/2020,5/23/2020,SC,Clarendon County,45027,23,109
5/28/2020,2/1/2020,5/23/2020,SC,Florence County,45041,47,906
5/28/2020,2/1/2020,5/23/2020,SC,Greenville County,45045,45,1759
5/28/2020,2/1/2020,5/23/2020,SC,Horry County,45051,22,1331
5/28/2020,2/1/2020,5/23/2020,SC,Lexington County,45063,25,913
5/28/2020,2/1/2020,5/23/2020,SC,Richland County,45079,73,1351
5/28/2020,2/1/2020,5/23/2020,SC,Spartanburg County,45083,19,1200
5/28/2020,2/1/2020,5/23/2020,SC,Sumter County,45085,12,364
5/28/2020,2/1/2020,5/23/2020,SD,Minnehaha County,46099,42,752
5/28/2020,2/1/2020,5/23/2020,TN,Davidson County,47037,51,2607
5/28/2020,2/1/2020,5/23/2020,TN,Hamilton County,47065,18,1733
5/28/2020,2/1/2020,5/23/2020,TN,Rutherford County,47149,23,862
5/28/2020,2/1/2020,5/23/2020,TN,Shelby County,47157,75,3401
5/28/2020,2/1/2020,5/23/2020,TN,Sumner County,47165,41,541
5/28/2020,2/1/2020,5/23/2020,TN,Williamson County,47187,10,410
5/28/2020,2/1/2020,5/23/2020,TX,Bexar County,48029,67,4739
5/28/2020,2/1/2020,5/23/2020,TX,Brazoria County,48039,10,700
5/28/2020,2/1/2020,5/23/2020,TX,Brazos County,48041,22,478
5/28/2020,2/1/2020,5/23/2020,TX,Cameron County,48061,33,953
5/28/2020,2/1/2020,5/23/2020,TX,Collin County,48085,42,1891
5/28/2020,2/1/2020,5/23/2020,TX,Dallas County,48113,132,5487
5/28/2020,2/1/2020,5/23/2020,TX,Denton County,48121,32,1301
5/28/2020,2/1/2020,5/23/2020,TX,El Paso County,48141,45,1956
5/28/2020,2/1/2020,5/23/2020,TX,Fort Bend County,48157,29,1025
5/28/2020,2/1/2020,5/23/2020,TX,Galveston County,48167,40,778
5/28/2020,2/1/2020,5/23/2020,TX,Gregg County,48183,12,577
5/28/2020,2/1/2020,5/23/2020,TX,Harris County,48201,214,9563
5/28/2020,2/1/2020,5/23/2020,TX,Jefferson County,48245,26,953
5/28/2020,2/1/2020,5/23/2020,TX,Lubbock County,48303,57,1255
5/28/2020,2/1/2020,5/23/2020,TX,Midland County,48329,12,379
5/28/2020,2/1/2020,5/23/2020,TX,Montgomery County,48339,21,1619
5/28/2020,2/1/2020,5/23/2020,TX,Nacogdoches County,48347,17,232
5/28/2020,2/1/2020,5/23/2020,TX,Potter County,48375,28,703
5/28/2020,2/1/2020,5/23/2020,TX,Smith County,48423,14,1177
5/28/2020,2/1/2020,5/23/2020,TX,Tarrant County,48439,119,5060
5/28/2020,2/1/2020,5/23/2020,TX,Travis County,48453,54,2139
5/28/2020,2/1/2020,5/23/2020,TX,Victoria County,48469,12,343
5/28/2020,2/1/2020,5/23/2020,TX,Washington County,48477,18,115
5/28/2020,2/1/2020,5/23/2020,TX,Webb County,48479,15,474
5/28/2020,2/1/2020,5/23/2020,TX,Williamson County,48491,19,1075
5/28/2020,2/1/2020,5/23/2020,UT,Salt Lake County,49035,59,2473
5/28/2020,2/1/2020,5/23/2020,UT,Utah County,49049,13,873
5/28/2020,2/1/2020,5/23/2020,VT,Chittenden County,50007,46,551
5/28/2020,2/1/2020,5/23/2020,VA,Albemarle County,51003,18,385
5/28/2020,2/1/2020,5/23/2020,VA,Arlington County,51013,88,536
5/28/2020,2/1/2020,5/23/2020,VA,Chesterfield County,51041,29,839
5/28/2020,2/1/2020,5/23/2020,VA,Fairfax County,51059,247,1875
5/28/2020,2/1/2020,5/23/2020,VA,Hanover County,51085,41,455
5/28/2020,2/1/2020,5/23/2020,VA,Henrico County,51087,89,1158
5/28/2020,2/1/2020,5/23/2020,VA,Loudoun County,51107,66,655
5/28/2020,2/1/2020,5/23/2020,VA,Mecklenburg County,51117,15,155
5/28/2020,2/1/2020,5/23/2020,VA,Page County,51139,15,92
5/28/2020,2/1/2020,5/23/2020,VA,Prince William County,51153,40,592
5/28/2020,2/1/2020,5/23/2020,VA,Rockingham County,51165,15,290
5/28/2020,2/1/2020,5/23/2020,VA,Shenandoah County,51171,11,157
5/28/2020,2/1/2020,5/23/2020,VA,Alexandria city,51510,51,327
5/28/2020,2/1/2020,5/23/2020,VA,Charlottesville city,51540,11,297
5/28/2020,2/1/2020,5/23/2020,VA,Fredericksburg city,51630,11,289
5/28/2020,2/1/2020,5/23/2020,VA,Harrisonburg city,51660,12,102
5/28/2020,2/1/2020,5/23/2020,VA,Manassas city,51683,29,177
5/28/2020,2/1/2020,5/23/2020,VA,Newport News city,51700,14,646
5/28/2020,2/1/2020,5/23/2020,VA,Petersburg city,51730,19,248
5/28/2020,2/1/2020,5/23/2020,VA,Portsmouth city,51740,14,361
5/28/2020,2/1/2020,5/23/2020,VA,Richmond city,51760,32,989
5/28/2020,2/1/2020,5/23/2020,VA,Roanoke city,51770,14,759
5/28/2020,2/1/2020,5/23/2020,VA,Salem city,51775,12,316
5/28/2020,2/1/2020,5/23/2020,VA,Suffolk city,51800,31,317
5/28/2020,2/1/2020,5/23/2020,VA,Virginia Beach city,51810,17,989
5/28/2020,2/1/2020,5/23/2020,VA,Winchester city,51840,13,365
5/28/2020,2/1/2020,5/23/2020,WA,Benton County,53005,61,670
5/28/2020,2/1/2020,5/23/2020,WA,Chelan County,53007,11,293
5/28/2020,2/1/2020,5/23/2020,WA,Clark County,53011,15,1240
5/28/2020,2/1/2020,5/23/2020,WA,Island County,53029,12,184
5/28/2020,2/1/2020,5/23/2020,WA,King County,53033,476,4641
5/28/2020,2/1/2020,5/23/2020,WA,Pierce County,53053,72,2337
5/28/2020,2/1/2020,5/23/2020,WA,Skagit County,53057,11,401
5/28/2020,2/1/2020,5/23/2020,WA,Snohomish County,53061,106,1779
5/28/2020,2/1/2020,5/23/2020,WA,Spokane County,53063,32,1671
5/28/2020,2/1/2020,5/23/2020,WA,Whatcom County,53073,36,603
5/28/2020,2/1/2020,5/23/2020,WA,Yakima County,53077,65,737
5/28/2020,2/1/2020,5/23/2020,WV,Kanawha County,54039,16,950
5/28/2020,2/1/2020,5/23/2020,WI,Brown County,55009,28,914
5/28/2020,2/1/2020,5/23/2020,WI,Dane County,55025,31,1449
5/28/2020,2/1/2020,5/23/2020,WI,Kenosha County,55059,21,468
5/28/2020,2/1/2020,5/23/2020,WI,Milwaukee County,55079,241,3350
5/28/2020,2/1/2020,5/23/2020,WI,Ozaukee County,55089,23,377
5/28/2020,2/1/2020,5/23/2020,WI,Racine County,55101,13,591
5/28/2020,2/1/2020,5/23/2020,WI,Rock County,55105,10,556
5/28/2020,2/1/2020,5/23/2020,WI,Walworth County,55127,10,282
5/28/2020,2/1/2020,5/23/2020,WI,Waukesha County,55133,24,1163
