Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
8/26/2020,2/1/2020,8/22/2020,GA,Clayton County,13063,42,761
8/26/2020,2/1/2020,8/22/2020,GA,Cobb County,13067,318,3208
8/26/2020,2/1/2020,8/22/2020,GA,Coffee County,13069,32,243
8/26/2020,2/1/2020,8/22/2020,GA,Colquitt County,13071,32,329
8/26/2020,2/1/2020,8/22/2020,GA,Columbia County,13073,10,357
8/26/2020,2/1/2020,8/22/2020,GA,Coweta County,13077,21,557
8/26/2020,2/1/2020,8/22/2020,GA,Crisp County,13081,20,201
8/26/2020,2/1/2020,8/22/2020,GA,DeKalb County,13089,193,2817
8/26/2020,2/1/2020,8/22/2020,GA,Dougherty County,13095,172,884
8/26/2020,2/1/2020,8/22/2020,GA,Douglas County,13097,28,455
8/26/2020,2/1/2020,8/22/2020,GA,Early County,13099,14,83
8/26/2020,2/1/2020,8/22/2020,GA,Emanuel County,13107,13,137
8/26/2020,2/1/2020,8/22/2020,GA,Fayette County,13113,69,649
8/26/2020,2/1/2020,8/22/2020,GA,Floyd County,13115,43,903
8/26/2020,2/1/2020,8/22/2020,GA,Forsyth County,13117,39,893
8/26/2020,2/1/2020,8/22/2020,GA,Fulton County,13121,496,5209
8/26/2020,2/1/2020,8/22/2020,GA,Glynn County,13127,53,679
8/26/2020,2/1/2020,8/22/2020,GA,Gordon County,13129,17,292
8/26/2020,2/1/2020,8/22/2020,GA,Gwinnett County,13135,214,2400
8/26/2020,2/1/2020,8/22/2020,GA,Habersham County,13137,29,236
8/26/2020,2/1/2020,8/22/2020,GA,Hall County,13139,147,1576
8/26/2020,2/1/2020,8/22/2020,GA,Henry County,13151,65,1067
8/26/2020,2/1/2020,8/22/2020,GA,Houston County,13153,53,726
8/26/2020,2/1/2020,8/22/2020,GA,Jeff Davis County,13161,10,105
8/26/2020,2/1/2020,8/22/2020,GA,Jenkins County,13165,12,50
8/26/2020,2/1/2020,8/22/2020,GA,Lamar County,13171,12,81
8/26/2020,2/1/2020,8/22/2020,GA,Laurens County,13175,28,453
8/26/2020,2/1/2020,8/22/2020,GA,Lowndes County,13185,75,670
8/26/2020,2/1/2020,8/22/2020,GA,Mitchell County,13205,15,120
8/26/2020,2/1/2020,8/22/2020,GA,Monroe County,13207,16,160
8/26/2020,2/1/2020,8/22/2020,GA,Muscogee County,13215,178,1655
8/26/2020,2/1/2020,8/22/2020,GA,Newton County,13217,29,432
8/26/2020,2/1/2020,8/22/2020,GA,Oconee County,13219,13,207
8/26/2020,2/1/2020,8/22/2020,GA,Paulding County,13223,11,448
8/26/2020,2/1/2020,8/22/2020,GA,Pulaski County,13235,10,59
8/26/2020,2/1/2020,8/22/2020,GA,Richmond County,13245,202,2195
8/26/2020,2/1/2020,8/22/2020,GA,Rockdale County,13247,27,434
8/26/2020,2/1/2020,8/22/2020,GA,Spalding County,13255,70,671
8/26/2020,2/1/2020,8/22/2020,GA,Stephens County,13257,12,194
8/26/2020,2/1/2020,8/22/2020,GA,Sumter County,13261,36,199
8/26/2020,2/1/2020,8/22/2020,GA,Thomas County,13275,70,436
8/26/2020,2/1/2020,8/22/2020,GA,Tift County,13277,91,395
8/26/2020,2/1/2020,8/22/2020,GA,Toombs County,13279,16,278
8/26/2020,2/1/2020,8/22/2020,GA,Troup County,13285,73,502
8/26/2020,2/1/2020,8/22/2020,GA,Upson County,13293,65,334
8/26/2020,2/1/2020,8/22/2020,GA,Walton County,13297,37,481
8/26/2020,2/1/2020,8/22/2020,GA,Ware County,13299,45,377
8/26/2020,2/1/2020,8/22/2020,GA,Wayne County,13305,14,193
8/26/2020,2/1/2020,8/22/2020,GA,Whitfield County,13313,33,502
8/26/2020,2/1/2020,8/22/2020,HI,Honolulu County,15003,30,4605
8/26/2020,2/1/2020,8/22/2020,ID,Ada County,16001,128,2224
8/26/2020,2/1/2020,8/22/2020,ID,Canyon County,16027,50,864
8/26/2020,2/1/2020,8/22/2020,ID,Kootenai County,16055,26,1013
8/26/2020,2/1/2020,8/22/2020,ID,Nez Perce County,16069,17,309
8/26/2020,2/1/2020,8/22/2020,ID,Twin Falls County,16083,43,533
8/26/2020,2/1/2020,8/22/2020,IL,Adams County,17001,10,560
8/26/2020,2/1/2020,8/22/2020,IL,Boone County,17007,11,202
8/26/2020,2/1/2020,8/22/2020,IL,Cass County,17017,10,55
8/26/2020,2/1/2020,8/22/2020,IL,Champaign County,17019,23,1031
8/26/2020,2/1/2020,8/22/2020,IL,Coles County,17029,18,372
8/26/2020,2/1/2020,8/22/2020,IL,Cook County,17031,4802,29474
8/26/2020,2/1/2020,8/22/2020,IL,DeKalb County,17037,30,487
8/26/2020,2/1/2020,8/22/2020,IL,DuPage County,17043,492,4500
8/26/2020,2/1/2020,8/22/2020,IL,Jackson County,17077,33,370
8/26/2020,2/1/2020,8/22/2020,IL,Jefferson County,17081,17,341
8/26/2020,2/1/2020,8/22/2020,IL,Kane County,17089,266,2191
8/26/2020,2/1/2020,8/22/2020,IL,Kankakee County,17091,68,751
8/26/2020,2/1/2020,8/22/2020,IL,Lake County,17097,370,3465
8/26/2020,2/1/2020,8/22/2020,IL,LaSalle County,17099,26,607
8/26/2020,2/1/2020,8/22/2020,IL,McDonough County,17109,16,177
8/26/2020,2/1/2020,8/22/2020,IL,McHenry County,17111,80,1064
8/26/2020,2/1/2020,8/22/2020,IL,McLean County,17113,19,753
8/26/2020,2/1/2020,8/22/2020,IL,Macon County,17115,23,729
8/26/2020,2/1/2020,8/22/2020,IL,Madison County,17119,62,1559
8/26/2020,2/1/2020,8/22/2020,IL,Morgan County,17137,13,230
8/26/2020,2/1/2020,8/22/2020,IL,Peoria County,17143,52,1738
8/26/2020,2/1/2020,8/22/2020,IL,Rock Island County,17161,40,928
8/26/2020,2/1/2020,8/22/2020,IL,St. Clair County,17163,135,1585
8/26/2020,2/1/2020,8/22/2020,IL,Sangamon County,17167,47,1601
8/26/2020,2/1/2020,8/22/2020,IL,Will County,17197,286,2845
8/26/2020,2/1/2020,8/22/2020,IL,Winnebago County,17201,149,2016
8/26/2020,2/1/2020,8/22/2020,IN,Allen County,18003,199,2644
8/26/2020,2/1/2020,8/22/2020,IN,Bartholomew County,18005,58,535
8/26/2020,2/1/2020,8/22/2020,IN,Boone County,18011,41,291
8/26/2020,2/1/2020,8/22/2020,IN,Clark County,18019,46,627
8/26/2020,2/1/2020,8/22/2020,IN,Daviess County,18027,12,167
8/26/2020,2/1/2020,8/22/2020,IN,Dearborn County,18029,32,243
8/26/2020,2/1/2020,8/22/2020,IN,Decatur County,18031,20,173
8/26/2020,2/1/2020,8/22/2020,IN,Delaware County,18035,54,915
8/26/2020,2/1/2020,8/22/2020,IN,Elkhart County,18039,88,1071
8/26/2020,2/1/2020,8/22/2020,IN,Floyd County,18043,62,630
8/26/2020,2/1/2020,8/22/2020,IN,Grant County,18053,27,442
8/26/2020,2/1/2020,8/22/2020,IN,Greene County,18055,30,156
8/26/2020,2/1/2020,8/22/2020,IN,Hamilton County,18057,98,1220
8/26/2020,2/1/2020,8/22/2020,IN,Hancock County,18059,30,363
8/26/2020,2/1/2020,8/22/2020,IN,Harrison County,18061,14,200
8/26/2020,2/1/2020,8/22/2020,IN,Hendricks County,18063,140,929
8/26/2020,2/1/2020,8/22/2020,IN,Henry County,18065,11,289
8/26/2020,2/1/2020,8/22/2020,IN,Howard County,18067,63,659
8/26/2020,2/1/2020,8/22/2020,IN,Johnson County,18081,83,708
8/26/2020,2/1/2020,8/22/2020,IN,Lake County,18089,379,3670
8/26/2020,2/1/2020,8/22/2020,IN,La Porte County,18091,31,691
8/26/2020,2/1/2020,8/22/2020,IN,Lawrence County,18093,29,263
8/26/2020,2/1/2020,8/22/2020,IN,Madison County,18095,74,822
8/26/2020,2/1/2020,8/22/2020,IN,Marion County,18097,886,6542
8/26/2020,2/1/2020,8/22/2020,IN,Marshall County,18099,27,254
8/26/2020,2/1/2020,8/22/2020,IN,Monroe County,18105,51,813
8/26/2020,2/1/2020,8/22/2020,IN,Montgomery County,18107,17,202
8/26/2020,2/1/2020,8/22/2020,IN,Morgan County,18109,30,323
8/26/2020,2/1/2020,8/22/2020,IN,Newton County,18111,10,67
8/26/2020,2/1/2020,8/22/2020,IN,Noble County,18113,23,225
8/26/2020,2/1/2020,8/22/2020,IN,Orange County,18117,16,97
8/26/2020,2/1/2020,8/22/2020,IN,Perry County,18123,12,99
8/26/2020,2/1/2020,8/22/2020,IN,Porter County,18127,37,967
8/26/2020,2/1/2020,8/22/2020,IN,St. Joseph County,18141,92,1734
8/26/2020,2/1/2020,8/22/2020,IN,Shelby County,18145,26,243
8/26/2020,2/1/2020,8/22/2020,IN,Tippecanoe County,18157,32,887
8/26/2020,2/1/2020,8/22/2020,IN,Tipton County,18159,16,97
8/26/2020,2/1/2020,8/22/2020,IN,Vanderburgh County,18163,43,1550
8/26/2020,2/1/2020,8/22/2020,IN,Vigo County,18167,25,803
8/26/2020,2/1/2020,8/22/2020,IN,Warrick County,18173,24,549
8/26/2020,2/1/2020,8/22/2020,IN,Wayne County,18177,15,615
8/26/2020,2/1/2020,8/22/2020,IA,Black Hawk County,19013,73,799
8/26/2020,2/1/2020,8/22/2020,IA,Cerro Gordo County,19033,21,408
8/26/2020,2/1/2020,8/22/2020,IA,Clinton County,19045,10,249
8/26/2020,2/1/2020,8/22/2020,IA,Dallas County,19049,30,251
8/26/2020,2/1/2020,8/22/2020,IA,Dubuque County,19061,35,566
8/26/2020,2/1/2020,8/22/2020,IA,Jasper County,19099,21,173
8/26/2020,2/1/2020,8/22/2020,IA,Johnson County,19103,66,1040
8/26/2020,2/1/2020,8/22/2020,IA,Linn County,19113,87,1148
8/26/2020,2/1/2020,8/22/2020,IA,Mahaska County,19123,17,142
8/26/2020,2/1/2020,8/22/2020,IA,Marshall County,19127,18,251
8/26/2020,2/1/2020,8/22/2020,IA,Muscatine County,19139,36,202
8/26/2020,2/1/2020,8/22/2020,IA,Polk County,19153,260,2938
8/26/2020,2/1/2020,8/22/2020,IA,Pottawattamie County,19155,26,568
8/26/2020,2/1/2020,8/22/2020,IA,Poweshiek County,19157,10,119
8/26/2020,2/1/2020,8/22/2020,IA,Scott County,19163,18,1054
8/26/2020,2/1/2020,8/22/2020,IA,Story County,19169,19,352
8/26/2020,2/1/2020,8/22/2020,IA,Tama County,19171,18,88
8/26/2020,2/1/2020,8/22/2020,IA,Wapello County,19179,27,241
8/26/2020,2/1/2020,8/22/2020,IA,Washington County,19183,11,128
8/26/2020,2/1/2020,8/22/2020,IA,Webster County,19187,18,284
8/26/2020,2/1/2020,8/22/2020,IA,Woodbury County,19193,94,742
8/26/2020,2/1/2020,8/22/2020,KS,Finney County,20055,16,140
8/26/2020,2/1/2020,8/22/2020,KS,Ford County,20057,12,139
8/26/2020,2/1/2020,8/22/2020,KS,Johnson County,20091,128,2421
8/26/2020,2/1/2020,8/22/2020,KS,Lyon County,20111,11,148
8/26/2020,2/1/2020,8/22/2020,KS,Sedgwick County,20173,90,3328
8/26/2020,2/1/2020,8/22/2020,KS,Shawnee County,20177,25,1265
8/26/2020,2/1/2020,8/22/2020,KS,Wyandotte County,20209,115,1155
8/26/2020,2/1/2020,8/22/2020,KY,Boone County,21015,10,427
8/26/2020,2/1/2020,8/22/2020,KY,Boyle County,21021,13,269
8/26/2020,2/1/2020,8/22/2020,KY,Campbell County,21037,54,449
8/26/2020,2/1/2020,8/22/2020,KY,Daviess County,21059,28,747
8/26/2020,2/1/2020,8/22/2020,KY,Fayette County,21067,53,2826
8/26/2020,2/1/2020,8/22/2020,KY,Franklin County,21073,12,328
8/26/2020,2/1/2020,8/22/2020,KY,Graves County,21083,30,241
8/26/2020,2/1/2020,8/22/2020,KY,Hopkins County,21107,32,407
8/26/2020,2/1/2020,8/22/2020,KY,Jefferson County,21111,329,5893
8/26/2020,2/1/2020,8/22/2020,KY,Kenton County,21117,42,988
8/26/2020,2/1/2020,8/22/2020,KY,Laurel County,21125,11,359
8/26/2020,2/1/2020,8/22/2020,KY,McCracken County,21145,10,669
8/26/2020,2/1/2020,8/22/2020,KY,Shelby County,21211,13,147
8/26/2020,2/1/2020,8/22/2020,KY,Warren County,21227,74,918
8/26/2020,2/1/2020,8/22/2020,LA,Acadia Parish,22001,53,374
8/26/2020,2/1/2020,8/22/2020,LA,Ascension Parish,22005,29,331
8/26/2020,2/1/2020,8/22/2020,LA,Avoyelles Parish,22009,12,231
8/26/2020,2/1/2020,8/22/2020,LA,Beauregard Parish,22011,18,185
8/26/2020,2/1/2020,8/22/2020,LA,Bossier Parish,22015,58,552
8/26/2020,2/1/2020,8/22/2020,LA,Caddo Parish,22017,398,2361
8/26/2020,2/1/2020,8/22/2020,LA,Calcasieu Parish,22019,162,1455
8/26/2020,2/1/2020,8/22/2020,LA,Claiborne Parish,22027,10,93
8/26/2020,2/1/2020,8/22/2020,LA,De Soto Parish,22031,11,95
8/26/2020,2/1/2020,8/22/2020,LA,East Baton Rouge Parish,22033,612,3556
8/26/2020,2/1/2020,8/22/2020,LA,Evangeline Parish,22039,12,196
8/26/2020,2/1/2020,8/22/2020,LA,Iberia Parish,22045,52,484
8/26/2020,2/1/2020,8/22/2020,LA,Jefferson Parish,22051,719,3541
8/26/2020,2/1/2020,8/22/2020,LA,Jefferson Davis Parish,22053,26,220
8/26/2020,2/1/2020,8/22/2020,LA,Lafayette Parish,22055,171,1568
8/26/2020,2/1/2020,8/22/2020,LA,Lafourche Parish,22057,107,587
8/26/2020,2/1/2020,8/22/2020,LA,Lincoln Parish,22061,42,285
8/26/2020,2/1/2020,8/22/2020,LA,Livingston Parish,22063,10,431
8/26/2020,2/1/2020,8/22/2020,LA,Natchitoches Parish,22069,12,189
8/26/2020,2/1/2020,8/22/2020,LA,Orleans Parish,22071,397,2551
8/26/2020,2/1/2020,8/22/2020,LA,Ouachita Parish,22073,159,1203
8/26/2020,2/1/2020,8/22/2020,LA,Pointe Coupee Parish,22077,16,130
8/26/2020,2/1/2020,8/22/2020,LA,Rapides Parish,22079,164,1255
