Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
7/15/2020,2/1/2020,7/11/2020,CA,Yolo County,6113,18,540
7/15/2020,2/1/2020,7/11/2020,CO,Adams County,8001,218,1724
7/15/2020,2/1/2020,7/11/2020,CO,Arapahoe County,8005,357,2337
7/15/2020,2/1/2020,7/11/2020,CO,Boulder County,8013,76,1129
7/15/2020,2/1/2020,7/11/2020,CO,Broomfield County,8014,20,158
7/15/2020,2/1/2020,7/11/2020,CO,Chaffee County,8015,17,102
7/15/2020,2/1/2020,7/11/2020,CO,Denver County,8031,281,2595
7/15/2020,2/1/2020,7/11/2020,CO,Douglas County,8035,58,787
7/15/2020,2/1/2020,7/11/2020,CO,El Paso County,8041,110,2352
7/15/2020,2/1/2020,7/11/2020,CO,Jefferson County,8059,195,2339
7/15/2020,2/1/2020,7/11/2020,CO,Larimer County,8069,41,1189
7/15/2020,2/1/2020,7/11/2020,CO,Montrose County,8085,11,197
7/15/2020,2/1/2020,7/11/2020,CO,Morgan County,8087,39,132
7/15/2020,2/1/2020,7/11/2020,CO,Pueblo County,8101,25,970
7/15/2020,2/1/2020,7/11/2020,CO,Weld County,8123,112,802
7/15/2020,2/1/2020,7/11/2020,CT,Fairfield County,9001,1274,3702
7/15/2020,2/1/2020,7/11/2020,CT,Hartford County,9003,1215,4315
7/15/2020,2/1/2020,7/11/2020,CT,Litchfield County,9005,116,624
7/15/2020,2/1/2020,7/11/2020,CT,Middlesex County,9007,147,671
7/15/2020,2/1/2020,7/11/2020,CT,New Haven County,9009,946,3873
7/15/2020,2/1/2020,7/11/2020,CT,New London County,9011,91,869
7/15/2020,2/1/2020,7/11/2020,CT,Tolland County,9013,41,278
7/15/2020,2/1/2020,7/11/2020,CT,Windham County,9015,12,321
7/15/2020,2/1/2020,7/11/2020,DE,Kent County,10001,89,836
7/15/2020,2/1/2020,7/11/2020,DE,New Castle County,10003,247,2383
7/15/2020,2/1/2020,7/11/2020,DE,Sussex County,10005,169,1250
7/15/2020,2/1/2020,7/11/2020,DC,District of Columbia,11001,594,3336
7/15/2020,2/1/2020,7/11/2020,FL,Alachua County,12001,35,1617
7/15/2020,2/1/2020,7/11/2020,FL,Brevard County,12009,18,3380
7/15/2020,2/1/2020,7/11/2020,FL,Broward County,12011,398,7352
7/15/2020,2/1/2020,7/11/2020,FL,Charlotte County,12015,66,1433
7/15/2020,2/1/2020,7/11/2020,FL,Citrus County,12017,10,1271
7/15/2020,2/1/2020,7/11/2020,FL,Clay County,12019,19,1003
7/15/2020,2/1/2020,7/11/2020,FL,Collier County,12021,74,1785
7/15/2020,2/1/2020,7/11/2020,FL,Duval County,12031,70,4524
7/15/2020,2/1/2020,7/11/2020,FL,Escambia County,12033,51,2143
7/15/2020,2/1/2020,7/11/2020,FL,Hendry County,12051,13,93
7/15/2020,2/1/2020,7/11/2020,FL,Hillsborough County,12057,121,5624
7/15/2020,2/1/2020,7/11/2020,FL,Indian River County,12061,10,1059
7/15/2020,2/1/2020,7/11/2020,FL,Lake County,12069,28,1881
7/15/2020,2/1/2020,7/11/2020,FL,Lee County,12071,149,3672
7/15/2020,2/1/2020,7/11/2020,FL,Leon County,12073,26,1307
7/15/2020,2/1/2020,7/11/2020,FL,Manatee County,12081,146,2140
7/15/2020,2/1/2020,7/11/2020,FL,Martin County,12085,40,939
7/15/2020,2/1/2020,7/11/2020,FL,Miami-Dade County,12086,854,10391
7/15/2020,2/1/2020,7/11/2020,FL,Orange County,12095,80,4482
7/15/2020,2/1/2020,7/11/2020,FL,Osceola County,12097,28,1121
7/15/2020,2/1/2020,7/11/2020,FL,Palm Beach County,12099,465,7770
7/15/2020,2/1/2020,7/11/2020,FL,Pasco County,12101,20,2926
7/15/2020,2/1/2020,7/11/2020,FL,Pinellas County,12103,140,5849
7/15/2020,2/1/2020,7/11/2020,FL,Polk County,12105,107,3332
7/15/2020,2/1/2020,7/11/2020,FL,St. Lucie County,12111,32,1560
7/15/2020,2/1/2020,7/11/2020,FL,Sarasota County,12115,81,2852
7/15/2020,2/1/2020,7/11/2020,FL,Volusia County,12127,51,3552
7/15/2020,2/1/2020,7/11/2020,FL,Washington County,12133,10,130
7/15/2020,2/1/2020,7/11/2020,GA,Appling County,13001,12,69
7/15/2020,2/1/2020,7/11/2020,GA,Baldwin County,13009,34,205
7/15/2020,2/1/2020,7/11/2020,GA,Barrow County,13013,17,202
7/15/2020,2/1/2020,7/11/2020,GA,Bartow County,13015,32,452
7/15/2020,2/1/2020,7/11/2020,GA,Bibb County,13021,65,1256
7/15/2020,2/1/2020,7/11/2020,GA,Butts County,13035,17,122
7/15/2020,2/1/2020,7/11/2020,GA,Carroll County,13045,36,520
7/15/2020,2/1/2020,7/11/2020,GA,Chatham County,13051,46,1580
7/15/2020,2/1/2020,7/11/2020,GA,Cherokee County,13057,23,567
7/15/2020,2/1/2020,7/11/2020,GA,Clarke County,13059,34,712
7/15/2020,2/1/2020,7/11/2020,GA,Clayton County,13063,30,586
7/15/2020,2/1/2020,7/11/2020,GA,Cobb County,13067,211,2449
7/15/2020,2/1/2020,7/11/2020,GA,Coffee County,13069,16,164
7/15/2020,2/1/2020,7/11/2020,GA,Colquitt County,13071,17,246
7/15/2020,2/1/2020,7/11/2020,GA,Coweta County,13077,11,421
7/15/2020,2/1/2020,7/11/2020,GA,Crisp County,13081,13,147
7/15/2020,2/1/2020,7/11/2020,GA,DeKalb County,13089,131,2164
7/15/2020,2/1/2020,7/11/2020,GA,Dougherty County,13095,144,699
7/15/2020,2/1/2020,7/11/2020,GA,Douglas County,13097,12,363
7/15/2020,2/1/2020,7/11/2020,GA,Early County,13099,14,65
7/15/2020,2/1/2020,7/11/2020,GA,Fayette County,13113,45,486
7/15/2020,2/1/2020,7/11/2020,GA,Floyd County,13115,27,686
7/15/2020,2/1/2020,7/11/2020,GA,Forsyth County,13117,22,682
7/15/2020,2/1/2020,7/11/2020,GA,Fulton County,13121,289,3887
7/15/2020,2/1/2020,7/11/2020,GA,Gordon County,13129,12,228
7/15/2020,2/1/2020,7/11/2020,GA,Gwinnett County,13135,127,1849
7/15/2020,2/1/2020,7/11/2020,GA,Habersham County,13137,27,195
7/15/2020,2/1/2020,7/11/2020,GA,Hall County,13139,72,1175
7/15/2020,2/1/2020,7/11/2020,GA,Henry County,13151,27,798
7/15/2020,2/1/2020,7/11/2020,GA,Houston County,13153,28,565
7/15/2020,2/1/2020,7/11/2020,GA,Lowndes County,13185,21,461
7/15/2020,2/1/2020,7/11/2020,GA,Mitchell County,13205,14,91
7/15/2020,2/1/2020,7/11/2020,GA,Monroe County,13207,10,127
7/15/2020,2/1/2020,7/11/2020,GA,Muscogee County,13215,57,1213
7/15/2020,2/1/2020,7/11/2020,GA,Richmond County,13245,95,1650
7/15/2020,2/1/2020,7/11/2020,GA,Spalding County,13255,48,522
7/15/2020,2/1/2020,7/11/2020,GA,Sumter County,13261,29,157
7/15/2020,2/1/2020,7/11/2020,GA,Thomas County,13275,50,339
7/15/2020,2/1/2020,7/11/2020,GA,Tift County,13277,52,290
7/15/2020,2/1/2020,7/11/2020,GA,Troup County,13285,27,345
7/15/2020,2/1/2020,7/11/2020,GA,Upson County,13293,47,251
7/15/2020,2/1/2020,7/11/2020,GA,Walton County,13297,24,380
7/15/2020,2/1/2020,7/11/2020,GA,Ware County,13299,18,280
7/15/2020,2/1/2020,7/11/2020,GA,Whitfield County,13313,10,385
7/15/2020,2/1/2020,7/11/2020,HI,Honolulu County,15003,12,3623
7/15/2020,2/1/2020,7/11/2020,ID,Ada County,16001,27,1648
7/15/2020,2/1/2020,7/11/2020,ID,Nez Perce County,16069,17,247
7/15/2020,2/1/2020,7/11/2020,ID,Twin Falls County,16083,33,412
7/15/2020,2/1/2020,7/11/2020,IL,Boone County,17007,10,169
7/15/2020,2/1/2020,7/11/2020,IL,Champaign County,17019,16,792
7/15/2020,2/1/2020,7/11/2020,IL,Coles County,17029,13,286
7/15/2020,2/1/2020,7/11/2020,IL,Cook County,17031,4352,24079
7/15/2020,2/1/2020,7/11/2020,IL,DeKalb County,17037,16,386
7/15/2020,2/1/2020,7/11/2020,IL,DuPage County,17043,443,3697
7/15/2020,2/1/2020,7/11/2020,IL,Jackson County,17077,28,293
7/15/2020,2/1/2020,7/11/2020,IL,Jefferson County,17081,13,251
7/15/2020,2/1/2020,7/11/2020,IL,Kane County,17089,235,1795
7/15/2020,2/1/2020,7/11/2020,IL,Kankakee County,17091,62,618
7/15/2020,2/1/2020,7/11/2020,IL,Lake County,17097,330,2859
7/15/2020,2/1/2020,7/11/2020,IL,LaSalle County,17099,10,490
7/15/2020,2/1/2020,7/11/2020,IL,McDonough County,17109,16,149
7/15/2020,2/1/2020,7/11/2020,IL,McHenry County,17111,71,851
7/15/2020,2/1/2020,7/11/2020,IL,McLean County,17113,16,598
7/15/2020,2/1/2020,7/11/2020,IL,Macon County,17115,19,581
7/15/2020,2/1/2020,7/11/2020,IL,Madison County,17119,51,1244
7/15/2020,2/1/2020,7/11/2020,IL,Peoria County,17143,42,1381
7/15/2020,2/1/2020,7/11/2020,IL,Rock Island County,17161,25,723
7/15/2020,2/1/2020,7/11/2020,IL,St. Clair County,17163,112,1281
7/15/2020,2/1/2020,7/11/2020,IL,Sangamon County,17167,38,1274
7/15/2020,2/1/2020,7/11/2020,IL,Will County,17197,263,2350
7/15/2020,2/1/2020,7/11/2020,IL,Winnebago County,17201,115,1623
7/15/2020,2/1/2020,7/11/2020,IN,Allen County,18003,140,2042
7/15/2020,2/1/2020,7/11/2020,IN,Bartholomew County,18005,50,432
7/15/2020,2/1/2020,7/11/2020,IN,Boone County,18011,31,227
7/15/2020,2/1/2020,7/11/2020,IN,Clark County,18019,40,489
7/15/2020,2/1/2020,7/11/2020,IN,Dearborn County,18029,21,186
7/15/2020,2/1/2020,7/11/2020,IN,Decatur County,18031,20,139
7/15/2020,2/1/2020,7/11/2020,IN,Delaware County,18035,45,752
7/15/2020,2/1/2020,7/11/2020,IN,Elkhart County,18039,46,852
7/15/2020,2/1/2020,7/11/2020,IN,Floyd County,18043,53,476
7/15/2020,2/1/2020,7/11/2020,IN,Grant County,18053,24,342
7/15/2020,2/1/2020,7/11/2020,IN,Greene County,18055,28,128
7/15/2020,2/1/2020,7/11/2020,IN,Hamilton County,18057,91,1000
7/15/2020,2/1/2020,7/11/2020,IN,Hancock County,18059,28,287
7/15/2020,2/1/2020,7/11/2020,IN,Harrison County,18061,14,153
7/15/2020,2/1/2020,7/11/2020,IN,Hendricks County,18063,122,759
7/15/2020,2/1/2020,7/11/2020,IN,Henry County,18065,10,233
7/15/2020,2/1/2020,7/11/2020,IN,Howard County,18067,43,538
7/15/2020,2/1/2020,7/11/2020,IN,Johnson County,18081,80,584
7/15/2020,2/1/2020,7/11/2020,IN,Lake County,18089,324,2994
7/15/2020,2/1/2020,7/11/2020,IN,La Porte County,18091,23,558
7/15/2020,2/1/2020,7/11/2020,IN,Lawrence County,18093,24,205
7/15/2020,2/1/2020,7/11/2020,IN,Madison County,18095,70,661
7/15/2020,2/1/2020,7/11/2020,IN,Marion County,18097,797,5210
7/15/2020,2/1/2020,7/11/2020,IN,Monroe County,18105,39,654
7/15/2020,2/1/2020,7/11/2020,IN,Montgomery County,18107,17,161
7/15/2020,2/1/2020,7/11/2020,IN,Morgan County,18109,26,267
7/15/2020,2/1/2020,7/11/2020,IN,Newton County,18111,10,50
7/15/2020,2/1/2020,7/11/2020,IN,Noble County,18113,21,189
7/15/2020,2/1/2020,7/11/2020,IN,Orange County,18117,16,79
7/15/2020,2/1/2020,7/11/2020,IN,Porter County,18127,33,790
7/15/2020,2/1/2020,7/11/2020,IN,St. Joseph County,18141,68,1362
7/15/2020,2/1/2020,7/11/2020,IN,Shelby County,18145,23,200
7/15/2020,2/1/2020,7/11/2020,IN,Tippecanoe County,18157,24,718
7/15/2020,2/1/2020,7/11/2020,IN,Vanderburgh County,18163,26,1239
7/15/2020,2/1/2020,7/11/2020,IN,Vigo County,18167,20,623
7/15/2020,2/1/2020,7/11/2020,IN,Warrick County,18173,18,434
7/15/2020,2/1/2020,7/11/2020,IN,Wayne County,18177,10,502
7/15/2020,2/1/2020,7/11/2020,IA,Black Hawk County,19013,59,630
7/15/2020,2/1/2020,7/11/2020,IA,Dallas County,19049,25,193
7/15/2020,2/1/2020,7/11/2020,IA,Dubuque County,19061,22,430
7/15/2020,2/1/2020,7/11/2020,IA,Jasper County,19099,14,141
7/15/2020,2/1/2020,7/11/2020,IA,Johnson County,19103,41,771
7/15/2020,2/1/2020,7/11/2020,IA,Linn County,19113,80,920
7/15/2020,2/1/2020,7/11/2020,IA,Mahaska County,19123,16,120
7/15/2020,2/1/2020,7/11/2020,IA,Muscatine County,19139,30,162
7/15/2020,2/1/2020,7/11/2020,IA,Polk County,19153,205,2281
7/15/2020,2/1/2020,7/11/2020,IA,Pottawattamie County,19155,10,418
7/15/2020,2/1/2020,7/11/2020,IA,Poweshiek County,19157,10,99
7/15/2020,2/1/2020,7/11/2020,IA,Scott County,19163,12,805
7/15/2020,2/1/2020,7/11/2020,IA,Tama County,19171,18,75
7/15/2020,2/1/2020,7/11/2020,IA,Wapello County,19179,16,193
7/15/2020,2/1/2020,7/11/2020,IA,Woodbury County,19193,78,594
7/15/2020,2/1/2020,7/11/2020,KS,Finney County,20055,13,104
7/15/2020,2/1/2020,7/11/2020,KS,Ford County,20057,11,106
7/15/2020,2/1/2020,7/11/2020,KS,Johnson County,20091,77,1843
7/15/2020,2/1/2020,7/11/2020,KS,Sedgwick County,20173,44,2565
7/15/2020,2/1/2020,7/11/2020,KS,Shawnee County,20177,16,1011
7/15/2020,2/1/2020,7/11/2020,KS,Wyandotte County,20209,75,892
7/15/2020,2/1/2020,7/11/2020,KY,Campbell County,21037,38,326
7/15/2020,2/1/2020,7/11/2020,KY,Daviess County,21059,17,573
7/15/2020,2/1/2020,7/11/2020,KY,Fayette County,21067,27,2161
7/15/2020,2/1/2020,7/11/2020,KY,Graves County,21083,24,189
7/15/2020,2/1/2020,7/11/2020,KY,Hopkins County,21107,30,317
7/15/2020,2/1/2020,7/11/2020,KY,Jefferson County,21111,246,4494
7/15/2020,2/1/2020,7/11/2020,KY,Kenton County,21117,39,765
7/15/2020,2/1/2020,7/11/2020,KY,Warren County,21227,38,695
7/15/2020,2/1/2020,7/11/2020,LA,Acadia Parish,22001,25,248
7/15/2020,2/1/2020,7/11/2020,LA,Ascension Parish,22005,25,250
7/15/2020,2/1/2020,7/11/2020,LA,Bossier Parish,22015,25,404
7/15/2020,2/1/2020,7/11/2020,LA,Caddo Parish,22017,264,1729
7/15/2020,2/1/2020,7/11/2020,LA,Calcasieu Parish,22019,57,1054
7/15/2020,2/1/2020,7/11/2020,LA,East Baton Rouge Parish,22033,468,2767
7/15/2020,2/1/2020,7/11/2020,LA,Iberia Parish,22045,31,361
7/15/2020,2/1/2020,7/11/2020,LA,Jefferson Parish,22051,660,2851
7/15/2020,2/1/2020,7/11/2020,LA,Lafayette Parish,22055,82,1164
7/15/2020,2/1/2020,7/11/2020,LA,Lafourche Parish,22057,95,481
7/15/2020,2/1/2020,7/11/2020,LA,Lincoln Parish,22061,28,217
7/15/2020,2/1/2020,7/11/2020,LA,Natchitoches Parish,22069,11,137
7/15/2020,2/1/2020,7/11/2020,LA,Orleans Parish,22071,362,2041
7/15/2020,2/1/2020,7/11/2020,LA,Ouachita Parish,22073,92,886
7/15/2020,2/1/2020,7/11/2020,LA,Pointe Coupee Parish,22077,15,112
7/15/2020,2/1/2020,7/11/2020,LA,Rapides Parish,22079,91,937
7/15/2020,2/1/2020,7/11/2020,LA,St. Bernard Parish,22087,15,114
7/15/2020,2/1/2020,7/11/2020,LA,St. Charles Parish,22089,27,188
7/15/2020,2/1/2020,7/11/2020,LA,St. James Parish,22093,13,65
7/15/2020,2/1/2020,7/11/2020,LA,St. John the Baptist Parish,22095,30,149
7/15/2020,2/1/2020,7/11/2020,LA,St. Landry Parish,22097,45,417
7/15/2020,2/1/2020,7/11/2020,LA,St. Martin Parish,22099,14,173
7/15/2020,2/1/2020,7/11/2020,LA,St. Mary Parish,22101,24,200
7/15/2020,2/1/2020,7/11/2020,LA,St. Tammany Parish,22103,177,1302
7/15/2020,2/1/2020,7/11/2020,LA,Tangipahoa Parish,22105,36,577
7/15/2020,2/1/2020,7/11/2020,LA,Terrebonne Parish,22109,57,524
7/15/2020,2/1/2020,7/11/2020,LA,Union Parish,22111,12,123
7/15/2020,2/1/2020,7/11/2020,LA,Washington Parish,22117,22,198
7/15/2020,2/1/2020,7/11/2020,LA,Webster Parish,22119,12,202
7/15/2020,2/1/2020,7/11/2020,ME,Cumberland County,23005,71,1751
7/15/2020,2/1/2020,7/11/2020,ME,Waldo County,23027,16,141
7/15/2020,2/1/2020,7/11/2020,MD,Allegany County,24001,17,477
7/15/2020,2/1/2020,7/11/2020,MD,Anne Arundel County,24003,261,2292
7/15/2020,2/1/2020,7/11/2020,MD,Baltimore County,24005,484,4306
7/15/2020,2/1/2020,7/11/2020,MD,Calvert County,24009,14,286
7/15/2020,2/1/2020,7/11/2020,MD,Carroll County,24013,133,870
7/15/2020,2/1/2020,7/11/2020,MD,Cecil County,24015,33,448
7/15/2020,2/1/2020,7/11/2020,MD,Charles County,24017,78,500
7/15/2020,2/1/2020,7/11/2020,MD,Frederick County,24021,119,1017
7/15/2020,2/1/2020,7/11/2020,MD,Harford County,24025,56,991
7/15/2020,2/1/2020,7/11/2020,MD,Howard County,24027,62,839
7/15/2020,2/1/2020,7/11/2020,MD,Kent County,24029,27,158
7/15/2020,2/1/2020,7/11/2020,MD,Montgomery County,24031,957,4162
7/15/2020,2/1/2020,7/11/2020,MD,Prince George's County,24033,478,2971
7/15/2020,2/1/2020,7/11/2020,MD,St. Mary's County,24037,58,409
7/15/2020,2/1/2020,7/11/2020,MD,Talbot County,24041,17,311
7/15/2020,2/1/2020,7/11/2020,MD,Washington County,24043,30,811
7/15/2020,2/1/2020,7/11/2020,MD,Wicomico County,24045,49,640
7/15/2020,2/1/2020,7/11/2020,MD,Worcester County,24047,29,316
7/15/2020,2/1/2020,7/11/2020,MD,Baltimore city,24510,477,4306
7/15/2020,2/1/2020,7/11/2020,MA,Barnstable County,25001,125,1352
7/15/2020,2/1/2020,7/11/2020,MA,Berkshire County,25003,41,721
7/15/2020,2/1/2020,7/11/2020,MA,Bristol County,25005,518,2758
7/15/2020,2/1/2020,7/11/2020,MA,Essex County,25009,958,4090
7/15/2020,2/1/2020,7/11/2020,MA,Franklin County,25011,35,286
7/15/2020,2/1/2020,7/11/2020,MA,Hampden County,25013,618,2987
7/15/2020,2/1/2020,7/11/2020,MA,Hampshire County,25015,100,655
7/15/2020,2/1/2020,7/11/2020,MA,Middlesex County,25017,1770,6660
7/15/2020,2/1/2020,7/11/2020,MA,Norfolk County,25021,719,3216
7/15/2020,2/1/2020,7/11/2020,MA,Plymouth County,25023,577,2594
7/15/2020,2/1/2020,7/11/2020,MA,Suffolk County,25025,1209,4598
7/15/2020,2/1/2020,7/11/2020,MA,Worcester County,25027,916,4242
7/15/2020,2/1/2020,7/11/2020,MI,Alpena County,26007,12,175
7/15/2020,2/1/2020,7/11/2020,MI,Bay County,26017,23,629
7/15/2020,2/1/2020,7/11/2020,MI,Berrien County,26021,55,789
7/15/2020,2/1/2020,7/11/2020,MI,Calhoun County,26025,29,737
7/15/2020,2/1/2020,7/11/2020,MI,Genesee County,26049,255,2429
7/15/2020,2/1/2020,7/11/2020,MI,Gratiot County,26057,11,208
7/15/2020,2/1/2020,7/11/2020,MI,Hillsdale County,26059,23,215
7/15/2020,2/1/2020,7/11/2020,MI,Ingham County,26065,54,1439
7/15/2020,2/1/2020,7/11/2020,MI,Jackson County,26075,69,865
7/15/2020,2/1/2020,7/11/2020,MI,Kalamazoo County,26077,80,1412
7/15/2020,2/1/2020,7/11/2020,MI,Kent County,26081,132,2767
7/15/2020,2/1/2020,7/11/2020,MI,Lapeer County,26087,31,410
7/15/2020,2/1/2020,7/11/2020,MI,Livingston County,26093,31,622
7/15/2020,2/1/2020,7/11/2020,MI,Macomb County,26099,649,4300
7/15/2020,2/1/2020,7/11/2020,MI,Marquette County,26103,12,298
7/15/2020,2/1/2020,7/11/2020,MI,Muskegon County,26121,58,888
7/15/2020,2/1/2020,7/11/2020,MI,Oakland County,26125,1246,6995
7/15/2020,2/1/2020,7/11/2020,MI,Ottawa County,26139,35,881
7/15/2020,2/1/2020,7/11/2020,MI,Saginaw County,26145,140,1301
7/15/2020,2/1/2020,7/11/2020,MI,St. Clair County,26147,41,761
7/15/2020,2/1/2020,7/11/2020,MI,Shiawassee County,26155,19,323
7/15/2020,2/1/2020,7/11/2020,MI,Tuscola County,26157,12,198
7/15/2020,2/1/2020,7/11/2020,MI,Washtenaw County,26161,241,1907
7/15/2020,2/1/2020,7/11/2020,MI,Wayne County,26163,2153,10695
7/15/2020,2/1/2020,7/11/2020,MN,Anoka County,27003,114,1014
7/15/2020,2/1/2020,7/11/2020,MN,Clay County,27027,26,149
7/15/2020,2/1/2020,7/11/2020,MN,Crow Wing County,27035,11,277
7/15/2020,2/1/2020,7/11/2020,MN,Dakota County,27037,51,1049
7/15/2020,2/1/2020,7/11/2020,MN,Hennepin County,27053,730,5324
7/15/2020,2/1/2020,7/11/2020,MN,Olmsted County,27109,22,879
7/15/2020,2/1/2020,7/11/2020,MN,Ramsey County,27123,279,2524
7/15/2020,2/1/2020,7/11/2020,MN,St. Louis County,27137,18,1211
7/15/2020,2/1/2020,7/11/2020,MN,Stearns County,27145,25,796
7/15/2020,2/1/2020,7/11/2020,MN,Washington County,27163,23,673
7/15/2020,2/1/2020,7/11/2020,MN,Winona County,27169,17,166
7/15/2020,2/1/2020,7/11/2020,MS,Adams County,28001,21,185
7/15/2020,2/1/2020,7/11/2020,MS,Attala County,28007,12,117
7/15/2020,2/1/2020,7/11/2020,MS,Bolivar County,28011,12,160
7/15/2020,2/1/2020,7/11/2020,MS,DeSoto County,28033,23,648
7/15/2020,2/1/2020,7/11/2020,MS,Forrest County,28035,85,718
7/15/2020,2/1/2020,7/11/2020,MS,Harrison County,28047,11,1057
7/15/2020,2/1/2020,7/11/2020,MS,Hinds County,28049,183,2058
7/15/2020,2/1/2020,7/11/2020,MS,Holmes County,28051,14,83
7/15/2020,2/1/2020,7/11/2020,MS,Jackson County,28059,18,695
7/15/2020,2/1/2020,7/11/2020,MS,Jones County,28067,41,341
7/15/2020,2/1/2020,7/11/2020,MS,Lafayette County,28071,22,352
7/15/2020,2/1/2020,7/11/2020,MS,Lamar County,28073,13,230
7/15/2020,2/1/2020,7/11/2020,MS,Lauderdale County,28075,156,721
7/15/2020,2/1/2020,7/11/2020,MS,Lee County,28081,58,946
7/15/2020,2/1/2020,7/11/2020,MS,Leflore County,28083,51,259
7/15/2020,2/1/2020,7/11/2020,MS,Lincoln County,28085,28,193
7/15/2020,2/1/2020,7/11/2020,MS,Lowndes County,28087,19,353
7/15/2020,2/1/2020,7/11/2020,MS,Madison County,28089,11,460
7/15/2020,2/1/2020,7/11/2020,MS,Monroe County,28095,23,191
7/15/2020,2/1/2020,7/11/2020,MS,Oktibbeha County,28105,17,126
7/15/2020,2/1/2020,7/11/2020,MS,Pearl River County,28109,11,264
7/15/2020,2/1/2020,7/11/2020,MS,Pike County,28113,14,239
7/15/2020,2/1/2020,7/11/2020,MS,Warren County,28149,26,259
7/15/2020,2/1/2020,7/11/2020,MS,Washington County,28151,10,280
