Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
12/2/2020,2/1/2020,11/28/2020,AZ,Apache County,4001,44,463
12/2/2020,2/1/2020,11/28/2020,AZ,Cochise County,4003,35,925
12/2/2020,2/1/2020,11/28/2020,AZ,Coconino County,4005,141,1062
12/2/2020,2/1/2020,11/28/2020,AZ,Gila County,4007,44,613
12/2/2020,2/1/2020,11/28/2020,AZ,Graham County,4009,26,254
12/2/2020,2/1/2020,11/28/2020,AZ,Maricopa County,4013,3850,35787
12/2/2020,2/1/2020,11/28/2020,AZ,Mohave County,4015,212,2977
12/2/2020,2/1/2020,11/28/2020,AZ,Navajo County,4017,75,922
12/2/2020,2/1/2020,11/28/2020,AZ,Pima County,4019,805,10384
12/2/2020,2/1/2020,11/28/2020,AZ,Pinal County,4021,100,2243
12/2/2020,2/1/2020,11/28/2020,AZ,Yavapai County,4025,97,2699
12/2/2020,2/1/2020,11/28/2020,AZ,Yuma County,4027,336,1845
12/2/2020,2/1/2020,11/28/2020,CA,Alameda County,6001,482,9048
12/2/2020,2/1/2020,11/28/2020,CA,Amador County,6005,29,356
12/2/2020,2/1/2020,11/28/2020,CA,Butte County,6007,61,1893
12/2/2020,2/1/2020,11/28/2020,CA,Calaveras County,6009,11,310
12/2/2020,2/1/2020,11/28/2020,CA,Contra Costa County,6013,236,6758
12/2/2020,2/1/2020,11/28/2020,CA,Fresno County,6019,484,6931
12/2/2020,2/1/2020,11/28/2020,CA,Imperial County,6025,210,1054
12/2/2020,2/1/2020,11/28/2020,CA,Inyo County,6027,14,153
12/2/2020,2/1/2020,11/28/2020,CA,Kern County,6029,460,5746
12/2/2020,2/1/2020,11/28/2020,CA,Kings County,6031,126,827
12/2/2020,2/1/2020,11/28/2020,CA,Lake County,6033,20,535
12/2/2020,2/1/2020,11/28/2020,CA,Los Angeles County,6037,6730,62544
12/2/2020,2/1/2020,11/28/2020,CA,Madera County,6039,94,861
12/2/2020,2/1/2020,11/28/2020,CA,Marin County,6041,106,1704
12/2/2020,2/1/2020,11/28/2020,CA,Mendocino County,6045,18,716
12/2/2020,2/1/2020,11/28/2020,CA,Merced County,6047,96,1334
12/2/2020,2/1/2020,11/28/2020,CA,Monterey County,6053,104,2326
12/2/2020,2/1/2020,11/28/2020,CA,Napa County,6055,23,1016
12/2/2020,2/1/2020,11/28/2020,CA,Nevada County,6057,12,828
12/2/2020,2/1/2020,11/28/2020,CA,Orange County,6059,1483,18785
12/2/2020,2/1/2020,11/28/2020,CA,Placer County,6061,118,3334
12/2/2020,2/1/2020,11/28/2020,CA,Riverside County,6065,1478,16066
12/2/2020,2/1/2020,11/28/2020,CA,Sacramento County,6067,545,10873
12/2/2020,2/1/2020,11/28/2020,CA,San Bernardino County,6071,1358,14371
12/2/2020,2/1/2020,11/28/2020,CA,San Diego County,6073,1191,20066
12/2/2020,2/1/2020,11/28/2020,CA,San Francisco County,6075,162,5343
12/2/2020,2/1/2020,11/28/2020,CA,San Joaquin County,6077,490,5098
12/2/2020,2/1/2020,11/28/2020,CA,San Luis Obispo County,6079,34,1915
12/2/2020,2/1/2020,11/28/2020,CA,San Mateo County,6081,180,3957
12/2/2020,2/1/2020,11/28/2020,CA,Santa Barbara County,6083,145,2820
12/2/2020,2/1/2020,11/28/2020,CA,Santa Clara County,6085,429,9608
12/2/2020,2/1/2020,11/28/2020,CA,Santa Cruz County,6087,36,1398
12/2/2020,2/1/2020,11/28/2020,CA,Shasta County,6089,48,2086
12/2/2020,2/1/2020,11/28/2020,CA,Solano County,6095,125,2917
12/2/2020,2/1/2020,11/28/2020,CA,Sonoma County,6097,169,3647
12/2/2020,2/1/2020,11/28/2020,CA,Stanislaus County,6099,548,4822
12/2/2020,2/1/2020,11/28/2020,CA,Tehama County,6103,21,471
12/2/2020,2/1/2020,11/28/2020,CA,Tulare County,6107,310,2823
12/2/2020,2/1/2020,11/28/2020,CA,Ventura County,6111,197,5020
12/2/2020,2/1/2020,11/28/2020,CA,Yolo County,6113,61,1013
12/2/2020,2/1/2020,11/28/2020,CA,Yuba County,6115,19,644
12/2/2020,2/1/2020,11/28/2020,CO,Adams County,8001,382,3365
12/2/2020,2/1/2020,11/28/2020,CO,Alamosa County,8003,11,141
12/2/2020,2/1/2020,11/28/2020,CO,Arapahoe County,8005,468,4070
12/2/2020,2/1/2020,11/28/2020,CO,Boulder County,8013,136,2073
12/2/2020,2/1/2020,11/28/2020,CO,Broomfield County,8014,28,286
12/2/2020,2/1/2020,11/28/2020,CO,Chaffee County,8015,17,155
12/2/2020,2/1/2020,11/28/2020,CO,Denver County,8031,403,4707
12/2/2020,2/1/2020,11/28/2020,CO,Douglas County,8035,103,1482
12/2/2020,2/1/2020,11/28/2020,CO,El Paso County,8041,251,4669
12/2/2020,2/1/2020,11/28/2020,CO,Jefferson County,8059,361,4405
12/2/2020,2/1/2020,11/28/2020,CO,Larimer County,8069,95,2312
12/2/2020,2/1/2020,11/28/2020,CO,Logan County,8075,28,189
12/2/2020,2/1/2020,11/28/2020,CO,Mesa County,8077,63,1631
12/2/2020,2/1/2020,11/28/2020,CO,Montrose County,8085,16,368
12/2/2020,2/1/2020,11/28/2020,CO,Morgan County,8087,40,223
12/2/2020,2/1/2020,11/28/2020,CO,Pueblo County,8101,83,1860
12/2/2020,2/1/2020,11/28/2020,CO,Weld County,8123,156,1504
12/2/2020,2/1/2020,11/28/2020,CT,Fairfield County,9001,1468,6607
12/2/2020,2/1/2020,11/28/2020,CT,Hartford County,9003,1491,8021
12/2/2020,2/1/2020,11/28/2020,CT,Litchfield County,9005,138,1274
12/2/2020,2/1/2020,11/28/2020,CT,Middlesex County,9007,181,1230
12/2/2020,2/1/2020,11/28/2020,CT,New Haven County,9009,1126,7661
12/2/2020,2/1/2020,11/28/2020,CT,New London County,9011,137,1864
12/2/2020,2/1/2020,11/28/2020,CT,Tolland County,9013,49,607
12/2/2020,2/1/2020,11/28/2020,CT,Windham County,9015,14,756
12/2/2020,2/1/2020,11/28/2020,DC,District of Columbia,11001,827,5877
12/2/2020,2/1/2020,11/28/2020,DE,Kent County,10001,113,1545
12/2/2020,2/1/2020,11/28/2020,DE,New Castle County,10003,321,4534
12/2/2020,2/1/2020,11/28/2020,DE,Sussex County,10005,224,2299
12/2/2020,2/1/2020,11/28/2020,FL,Alachua County,12001,280,3265
12/2/2020,2/1/2020,11/28/2020,FL,Bay County,12005,157,1766
12/2/2020,2/1/2020,11/28/2020,FL,Brevard County,12009,430,6738
12/2/2020,2/1/2020,11/28/2020,FL,Broward County,12011,1796,14837
12/2/2020,2/1/2020,11/28/2020,FL,Charlotte County,12015,183,2657
12/2/2020,2/1/2020,11/28/2020,FL,Citrus County,12017,123,2404
12/2/2020,2/1/2020,11/28/2020,FL,Clay County,12019,142,1989
12/2/2020,2/1/2020,11/28/2020,FL,Collier County,12021,297,3332
12/2/2020,2/1/2020,11/28/2020,FL,Columbia County,12023,89,896
12/2/2020,2/1/2020,11/28/2020,FL,DeSoto County,12027,10,294
12/2/2020,2/1/2020,11/28/2020,FL,Duval County,12031,738,9336
12/2/2020,2/1/2020,11/28/2020,FL,Escambia County,12033,377,4319
12/2/2020,2/1/2020,11/28/2020,FL,Flagler County,12035,51,1280
12/2/2020,2/1/2020,11/28/2020,FL,Hendry County,12051,16,169
12/2/2020,2/1/2020,11/28/2020,FL,Hernando County,12053,165,2588
12/2/2020,2/1/2020,11/28/2020,FL,Highlands County,12055,140,1586
12/2/2020,2/1/2020,11/28/2020,FL,Hillsborough County,12057,941,11176
12/2/2020,2/1/2020,11/28/2020,FL,Indian River County,12061,96,1950
12/2/2020,2/1/2020,11/28/2020,FL,Jackson County,12063,57,500
12/2/2020,2/1/2020,11/28/2020,FL,Lake County,12069,250,3792
12/2/2020,2/1/2020,11/28/2020,FL,Lee County,12071,534,6913
12/2/2020,2/1/2020,11/28/2020,FL,Leon County,12073,293,2779
12/2/2020,2/1/2020,11/28/2020,FL,Manatee County,12081,368,4017
12/2/2020,2/1/2020,11/28/2020,FL,Marion County,12083,319,4739
12/2/2020,2/1/2020,11/28/2020,FL,Martin County,12085,248,1875
12/2/2020,2/1/2020,11/28/2020,FL,Miami-Dade County,12086,3483,21374
12/2/2020,2/1/2020,11/28/2020,FL,Monroe County,12087,16,473
12/2/2020,2/1/2020,11/28/2020,FL,Nassau County,12089,20,590
12/2/2020,2/1/2020,11/28/2020,FL,Okaloosa County,12091,146,1805
12/2/2020,2/1/2020,11/28/2020,FL,Okeechobee County,12093,34,383
12/2/2020,2/1/2020,11/28/2020,FL,Orange County,12095,765,9229
12/2/2020,2/1/2020,11/28/2020,FL,Osceola County,12097,239,2353
12/2/2020,2/1/2020,11/28/2020,FL,Palm Beach County,12099,1678,14756
12/2/2020,2/1/2020,11/28/2020,FL,Pasco County,12101,223,5527
12/2/2020,2/1/2020,11/28/2020,FL,Pinellas County,12103,849,11505
12/2/2020,2/1/2020,11/28/2020,FL,Polk County,12105,582,6531
12/2/2020,2/1/2020,11/28/2020,FL,Putnam County,12107,33,710
12/2/2020,2/1/2020,11/28/2020,FL,St. Johns County,12109,40,1501
12/2/2020,2/1/2020,11/28/2020,FL,St. Lucie County,12111,224,3076
12/2/2020,2/1/2020,11/28/2020,FL,Santa Rosa County,12113,45,1048
12/2/2020,2/1/2020,11/28/2020,FL,Sarasota County,12115,380,5443
12/2/2020,2/1/2020,11/28/2020,FL,Seminole County,12117,190,3094
12/2/2020,2/1/2020,11/28/2020,FL,Sumter County,12119,93,2094
12/2/2020,2/1/2020,11/28/2020,FL,Suwannee County,12121,22,324
12/2/2020,2/1/2020,11/28/2020,FL,Union County,12125,23,126
12/2/2020,2/1/2020,11/28/2020,FL,Volusia County,12127,368,6766
12/2/2020,2/1/2020,11/28/2020,FL,Walton County,12131,41,574
12/2/2020,2/1/2020,11/28/2020,FL,Washington County,12133,21,233
12/2/2020,2/1/2020,11/28/2020,GA,Appling County,13001,17,125
12/2/2020,2/1/2020,11/28/2020,GA,Bacon County,13005,23,135
12/2/2020,2/1/2020,11/28/2020,GA,Baldwin County,13009,61,416
12/2/2020,2/1/2020,11/28/2020,GA,Barrow County,13013,20,358
12/2/2020,2/1/2020,11/28/2020,GA,Bartow County,13015,66,863
12/2/2020,2/1/2020,11/28/2020,GA,Ben Hill County,13017,27,179
12/2/2020,2/1/2020,11/28/2020,GA,Berrien County,13019,10,130
12/2/2020,2/1/2020,11/28/2020,GA,Bibb County,13021,330,2587
12/2/2020,2/1/2020,11/28/2020,GA,Bleckley County,13023,14,90
12/2/2020,2/1/2020,11/28/2020,GA,Bulloch County,13031,63,621
12/2/2020,2/1/2020,11/28/2020,GA,Butts County,13035,20,205
12/2/2020,2/1/2020,11/28/2020,GA,Camden County,13039,12,242
12/2/2020,2/1/2020,11/28/2020,GA,Candler County,13043,19,122
12/2/2020,2/1/2020,11/28/2020,GA,Carroll County,13045,109,1107
12/2/2020,2/1/2020,11/28/2020,GA,Catoosa County,13047,12,453
12/2/2020,2/1/2020,11/28/2020,GA,Chatham County,13051,302,3203
12/2/2020,2/1/2020,11/28/2020,GA,Cherokee County,13057,59,1201
12/2/2020,2/1/2020,11/28/2020,GA,Clarke County,13059,161,1430
12/2/2020,2/1/2020,11/28/2020,GA,Clayton County,13063,71,1171
12/2/2020,2/1/2020,11/28/2020,GA,Cobb County,13067,471,4888
12/2/2020,2/1/2020,11/28/2020,GA,Coffee County,13069,63,360
12/2/2020,2/1/2020,11/28/2020,GA,Colquitt County,13071,48,490
12/2/2020,2/1/2020,11/28/2020,GA,Columbia County,13073,15,546
12/2/2020,2/1/2020,11/28/2020,GA,Coweta County,13077,61,883
12/2/2020,2/1/2020,11/28/2020,GA,Crisp County,13081,42,294
12/2/2020,2/1/2020,11/28/2020,GA,Decatur County,13087,21,261
12/2/2020,2/1/2020,11/28/2020,GA,DeKalb County,13089,334,4385
12/2/2020,2/1/2020,11/28/2020,GA,Dodge County,13091,42,191
12/2/2020,2/1/2020,11/28/2020,GA,Dougherty County,13095,230,1278
12/2/2020,2/1/2020,11/28/2020,GA,Douglas County,13097,42,664
12/2/2020,2/1/2020,11/28/2020,GA,Early County,13099,14,114
12/2/2020,2/1/2020,11/28/2020,GA,Effingham County,13103,10,253
12/2/2020,2/1/2020,11/28/2020,GA,Emanuel County,13107,43,226
12/2/2020,2/1/2020,11/28/2020,GA,Fannin County,13111,10,252
12/2/2020,2/1/2020,11/28/2020,GA,Fayette County,13113,113,969
12/2/2020,2/1/2020,11/28/2020,GA,Floyd County,13115,162,1512
12/2/2020,2/1/2020,11/28/2020,GA,Forsyth County,13117,89,1371
12/2/2020,2/1/2020,11/28/2020,GA,Franklin County,13119,16,217
12/2/2020,2/1/2020,11/28/2020,GA,Fulton County,13121,767,8052
12/2/2020,2/1/2020,11/28/2020,GA,Gilmer County,13123,13,219
12/2/2020,2/1/2020,11/28/2020,GA,Glynn County,13127,125,1027
12/2/2020,2/1/2020,11/28/2020,GA,Gordon County,13129,44,472
12/2/2020,2/1/2020,11/28/2020,GA,Grady County,13131,17,168
12/2/2020,2/1/2020,11/28/2020,GA,Gwinnett County,13135,380,3746
12/2/2020,2/1/2020,11/28/2020,GA,Habersham County,13137,35,339
12/2/2020,2/1/2020,11/28/2020,GA,Hall County,13139,286,2389
12/2/2020,2/1/2020,11/28/2020,GA,Hancock County,13141,10,74
12/2/2020,2/1/2020,11/28/2020,GA,Henry County,13151,119,1677
12/2/2020,2/1/2020,11/28/2020,GA,Houston County,13153,93,1167
12/2/2020,2/1/2020,11/28/2020,GA,Jeff Davis County,13161,20,149
12/2/2020,2/1/2020,11/28/2020,GA,Jefferson County,13163,16,156
12/2/2020,2/1/2020,11/28/2020,GA,Jenkins County,13165,14,80
12/2/2020,2/1/2020,11/28/2020,GA,Johnson County,13167,11,80
12/2/2020,2/1/2020,11/28/2020,GA,Lamar County,13171,14,124
12/2/2020,2/1/2020,11/28/2020,GA,Laurens County,13175,111,737
12/2/2020,2/1/2020,11/28/2020,GA,Lowndes County,13185,167,1083
12/2/2020,2/1/2020,11/28/2020,GA,Mitchell County,13205,15,171
12/2/2020,2/1/2020,11/28/2020,GA,Monroe County,13207,23,234
12/2/2020,2/1/2020,11/28/2020,GA,Muscogee County,13215,306,2506
12/2/2020,2/1/2020,11/28/2020,GA,Newton County,13217,56,674
12/2/2020,2/1/2020,11/28/2020,GA,Oconee County,13219,19,304
12/2/2020,2/1/2020,11/28/2020,GA,Paulding County,13223,48,688
12/2/2020,2/1/2020,11/28/2020,GA,Pickens County,13227,22,321
12/2/2020,2/1/2020,11/28/2020,GA,Pulaski County,13235,29,105
12/2/2020,2/1/2020,11/28/2020,GA,Putnam County,13237,13,160
12/2/2020,2/1/2020,11/28/2020,GA,Richmond County,13245,414,3381
12/2/2020,2/1/2020,11/28/2020,GA,Rockdale County,13247,58,697
12/2/2020,2/1/2020,11/28/2020,GA,Spalding County,13255,107,1015
12/2/2020,2/1/2020,11/28/2020,GA,Stephens County,13257,25,275
12/2/2020,2/1/2020,11/28/2020,GA,Sumter County,13261,49,313
12/2/2020,2/1/2020,11/28/2020,GA,Tattnall County,13267,18,156
12/2/2020,2/1/2020,11/28/2020,GA,Thomas County,13275,116,649
12/2/2020,2/1/2020,11/28/2020,GA,Tift County,13277,129,579
12/2/2020,2/1/2020,11/28/2020,GA,Toombs County,13279,66,443
12/2/2020,2/1/2020,11/28/2020,GA,Towns County,13281,11,134
12/2/2020,2/1/2020,11/28/2020,GA,Troup County,13285,111,734
12/2/2020,2/1/2020,11/28/2020,GA,Union County,13291,24,283
12/2/2020,2/1/2020,11/28/2020,GA,Upson County,13293,89,489
12/2/2020,2/1/2020,11/28/2020,GA,Walker County,13295,18,476
12/2/2020,2/1/2020,11/28/2020,GA,Walton County,13297,55,725
12/2/2020,2/1/2020,11/28/2020,GA,Ware County,13299,89,568
12/2/2020,2/1/2020,11/28/2020,GA,Washington County,13303,21,162
12/2/2020,2/1/2020,11/28/2020,GA,Wayne County,13305,35,281
12/2/2020,2/1/2020,11/28/2020,GA,Whitfield County,13313,81,794
12/2/2020,2/1/2020,11/28/2020,HI,Hawaii County,15001,47,1465
12/2/2020,2/1/2020,11/28/2020,HI,Honolulu County,15003,238,6887
12/2/2020,2/1/2020,11/28/2020,HI,Maui County,15009,19,996
12/2/2020,2/1/2020,11/28/2020,IA,Adair County,19001,10,79
12/2/2020,2/1/2020,11/28/2020,IA,Allamakee County,19005,11,147
12/2/2020,2/1/2020,11/28/2020,IA,Appanoose County,19007,22,126
12/2/2020,2/1/2020,11/28/2020,IA,Benton County,19011,13,141
12/2/2020,2/1/2020,11/28/2020,IA,Black Hawk County,19013,168,1282
12/2/2020,2/1/2020,11/28/2020,IA,Bremer County,19017,19,196
12/2/2020,2/1/2020,11/28/2020,IA,Carroll County,19027,14,197
12/2/2020,2/1/2020,11/28/2020,IA,Cass County,19029,26,163
12/2/2020,2/1/2020,11/28/2020,IA,Cerro Gordo County,19033,57,623
12/2/2020,2/1/2020,11/28/2020,IA,Clinton County,19045,48,403
12/2/2020,2/1/2020,11/28/2020,IA,Crawford County,19047,11,134
12/2/2020,2/1/2020,11/28/2020,IA,Dallas County,19049,51,383
12/2/2020,2/1/2020,11/28/2020,IA,Delaware County,19055,21,139
12/2/2020,2/1/2020,11/28/2020,IA,Des Moines County,19057,24,423
12/2/2020,2/1/2020,11/28/2020,IA,Dubuque County,19061,125,877
12/2/2020,2/1/2020,11/28/2020,IA,Emmet County,19063,21,110
12/2/2020,2/1/2020,11/28/2020,IA,Floyd County,19067,11,126
12/2/2020,2/1/2020,11/28/2020,IA,Franklin County,19069,10,92
12/2/2020,2/1/2020,11/28/2020,IA,Guthrie County,19077,14,80
12/2/2020,2/1/2020,11/28/2020,IA,Hancock County,19081,17,86
12/2/2020,2/1/2020,11/28/2020,IA,Hardin County,19083,10,152
12/2/2020,2/1/2020,11/28/2020,IA,Harrison County,19085,40,170
12/2/2020,2/1/2020,11/28/2020,IA,Henry County,19087,12,164
12/2/2020,2/1/2020,11/28/2020,IA,Howard County,19089,17,92
12/2/2020,2/1/2020,11/28/2020,IA,Jasper County,19099,27,250
12/2/2020,2/1/2020,11/28/2020,IA,Johnson County,19103,130,1604
12/2/2020,2/1/2020,11/28/2020,IA,Linn County,19113,216,1853
12/2/2020,2/1/2020,11/28/2020,IA,Lyon County,19119,11,60
12/2/2020,2/1/2020,11/28/2020,IA,Mahaska County,19123,35,223
12/2/2020,2/1/2020,11/28/2020,IA,Marion County,19125,16,231
12/2/2020,2/1/2020,11/28/2020,IA,Marshall County,19127,29,395
12/2/2020,2/1/2020,11/28/2020,IA,Mitchell County,19131,14,113
12/2/2020,2/1/2020,11/28/2020,IA,Muscatine County,19139,45,302
12/2/2020,2/1/2020,11/28/2020,IA,O'Brien County,19141,28,162
12/2/2020,2/1/2020,11/28/2020,IA,Plymouth County,19149,22,181
12/2/2020,2/1/2020,11/28/2020,IA,Polk County,19153,469,4418
12/2/2020,2/1/2020,11/28/2020,IA,Pottawattamie County,19155,66,842
12/2/2020,2/1/2020,11/28/2020,IA,Poweshiek County,19157,12,165
12/2/2020,2/1/2020,11/28/2020,IA,Scott County,19163,110,1632
12/2/2020,2/1/2020,11/28/2020,IA,Sioux County,19167,19,187
12/2/2020,2/1/2020,11/28/2020,IA,Story County,19169,37,523
12/2/2020,2/1/2020,11/28/2020,IA,Tama County,19171,35,136
12/2/2020,2/1/2020,11/28/2020,IA,Wapello County,19179,56,347
12/2/2020,2/1/2020,11/28/2020,IA,Washington County,19183,13,193
12/2/2020,2/1/2020,11/28/2020,IA,Wayne County,19185,15,80
12/2/2020,2/1/2020,11/28/2020,IA,Webster County,19187,54,469
12/2/2020,2/1/2020,11/28/2020,IA,Winnebago County,19189,16,87
12/2/2020,2/1/2020,11/28/2020,IA,Woodbury County,19193,203,1171
12/2/2020,2/1/2020,11/28/2020,ID,Ada County,16001,315,3526
12/2/2020,2/1/2020,11/28/2020,ID,Bannock County,16005,44,716
12/2/2020,2/1/2020,11/28/2020,ID,Bingham County,16011,15,314
12/2/2020,2/1/2020,11/28/2020,ID,Bonneville County,16019,91,1071
12/2/2020,2/1/2020,11/28/2020,ID,Canyon County,16027,119,1344
12/2/2020,2/1/2020,11/28/2020,ID,Kootenai County,16055,82,1552
12/2/2020,2/1/2020,11/28/2020,ID,Nez Perce County,16069,27,483
12/2/2020,2/1/2020,11/28/2020,ID,Shoshone County,16079,17,104
12/2/2020,2/1/2020,11/28/2020,ID,Twin Falls County,16083,114,886
12/2/2020,2/1/2020,11/28/2020,IL,Adams County,17001,74,855
12/2/2020,2/1/2020,11/28/2020,IL,Boone County,17007,13,285
12/2/2020,2/1/2020,11/28/2020,IL,Bureau County,17011,39,351
12/2/2020,2/1/2020,11/28/2020,IL,Carroll County,17015,10,122
12/2/2020,2/1/2020,11/28/2020,IL,Cass County,17017,17,82
12/2/2020,2/1/2020,11/28/2020,IL,Champaign County,17019,90,1597
12/2/2020,2/1/2020,11/28/2020,IL,Christian County,17021,25,286
