Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
11/18/2020,2/1/2020,11/14/2020,SD,Brown County,46013,12,309
11/18/2020,2/1/2020,11/14/2020,SD,Codington County,46029,13,230
11/18/2020,2/1/2020,11/14/2020,SD,Davison County,46035,10,175
11/18/2020,2/1/2020,11/14/2020,SD,Jerauld County,46073,13,28
11/18/2020,2/1/2020,11/14/2020,SD,Lincoln County,46083,16,217
11/18/2020,2/1/2020,11/14/2020,SD,Minnehaha County,46099,233,2035
11/18/2020,2/1/2020,11/14/2020,SD,Pennington County,46103,67,996
11/18/2020,2/1/2020,11/14/2020,SD,Turner County,46125,16,97
11/18/2020,2/1/2020,11/14/2020,SD,Yankton County,46135,13,218
11/18/2020,2/1/2020,11/14/2020,TN,Anderson County,47001,25,919
11/18/2020,2/1/2020,11/14/2020,TN,Blount County,47009,39,1128
11/18/2020,2/1/2020,11/14/2020,TN,Bradley County,47011,30,907
11/18/2020,2/1/2020,11/14/2020,TN,Campbell County,47013,10,407
11/18/2020,2/1/2020,11/14/2020,TN,Carroll County,47017,21,308
11/18/2020,2/1/2020,11/14/2020,TN,Carter County,47019,19,549
11/18/2020,2/1/2020,11/14/2020,TN,Cocke County,47029,15,385
11/18/2020,2/1/2020,11/14/2020,TN,Coffee County,47031,28,513
11/18/2020,2/1/2020,11/14/2020,TN,Cumberland County,47035,23,687
11/18/2020,2/1/2020,11/14/2020,TN,Davidson County,47037,624,7854
11/18/2020,2/1/2020,11/14/2020,TN,DeKalb County,47041,10,195
11/18/2020,2/1/2020,11/14/2020,TN,Dickson County,47043,32,464
11/18/2020,2/1/2020,11/14/2020,TN,Dyer County,47045,33,426
11/18/2020,2/1/2020,11/14/2020,TN,Franklin County,47051,15,399
11/18/2020,2/1/2020,11/14/2020,TN,Gibson County,47053,26,499
11/18/2020,2/1/2020,11/14/2020,TN,Giles County,47055,19,303
11/18/2020,2/1/2020,11/14/2020,TN,Greene County,47059,26,652
11/18/2020,2/1/2020,11/14/2020,TN,Hamblen County,47063,56,733
11/18/2020,2/1/2020,11/14/2020,TN,Hamilton County,47065,221,4545
11/18/2020,2/1/2020,11/14/2020,TN,Hardin County,47071,11,285
11/18/2020,2/1/2020,11/14/2020,TN,Hawkins County,47073,10,417
11/18/2020,2/1/2020,11/14/2020,TN,Henderson County,47077,14,241
11/18/2020,2/1/2020,11/14/2020,TN,Jefferson County,47089,12,495
11/18/2020,2/1/2020,11/14/2020,TN,Knox County,47093,220,5600
11/18/2020,2/1/2020,11/14/2020,TN,McMinn County,47107,30,533
11/18/2020,2/1/2020,11/14/2020,TN,Madison County,47113,273,1794
11/18/2020,2/1/2020,11/14/2020,TN,Maury County,47119,64,999
11/18/2020,2/1/2020,11/14/2020,TN,Monroe County,47123,16,409
11/18/2020,2/1/2020,11/14/2020,TN,Montgomery County,47125,51,1134
11/18/2020,2/1/2020,11/14/2020,TN,Obion County,47131,21,295
11/18/2020,2/1/2020,11/14/2020,TN,Overton County,47133,21,247
11/18/2020,2/1/2020,11/14/2020,TN,Putnam County,47141,87,1027
11/18/2020,2/1/2020,11/14/2020,TN,Rhea County,47143,15,287
11/18/2020,2/1/2020,11/14/2020,TN,Roane County,47145,11,523
11/18/2020,2/1/2020,11/14/2020,TN,Robertson County,47147,21,530
11/18/2020,2/1/2020,11/14/2020,TN,Rutherford County,47149,194,2345
11/18/2020,2/1/2020,11/14/2020,TN,Sevier County,47155,18,782
11/18/2020,2/1/2020,11/14/2020,TN,Shelby County,47157,653,9239
11/18/2020,2/1/2020,11/14/2020,TN,Sullivan County,47163,138,2685
11/18/2020,2/1/2020,11/14/2020,TN,Sumner County,47165,115,1348
11/18/2020,2/1/2020,11/14/2020,TN,Washington County,47179,114,1943
11/18/2020,2/1/2020,11/14/2020,TN,Williamson County,47187,69,1032
11/18/2020,2/1/2020,11/14/2020,TN,Wilson County,47189,34,852
11/18/2020,2/1/2020,11/14/2020,TX,Anderson County,48001,38,456
11/18/2020,2/1/2020,11/14/2020,TX,Angelina County,48005,81,923
11/18/2020,2/1/2020,11/14/2020,TX,Atascosa County,48013,17,299
11/18/2020,2/1/2020,11/14/2020,TX,Bee County,48025,14,186
11/18/2020,2/1/2020,11/14/2020,TX,Bell County,48027,151,2559
11/18/2020,2/1/2020,11/14/2020,TX,Bexar County,48029,1960,14284
11/18/2020,2/1/2020,11/14/2020,TX,Bowie County,48037,156,1316
11/18/2020,2/1/2020,11/14/2020,TX,Brazoria County,48039,163,1889
11/18/2020,2/1/2020,11/14/2020,TX,Brazos County,48041,140,1310
11/18/2020,2/1/2020,11/14/2020,TX,Brown County,48049,31,415
11/18/2020,2/1/2020,11/14/2020,TX,Burnet County,48053,20,374
11/18/2020,2/1/2020,11/14/2020,TX,Caldwell County,48055,15,248
11/18/2020,2/1/2020,11/14/2020,TX,Cameron County,48061,1136,3628
11/18/2020,2/1/2020,11/14/2020,TX,Cass County,48067,11,284
11/18/2020,2/1/2020,11/14/2020,TX,Cherokee County,48073,24,367
11/18/2020,2/1/2020,11/14/2020,TX,Collin County,48085,351,5244
11/18/2020,2/1/2020,11/14/2020,TX,Comal County,48091,130,1197
11/18/2020,2/1/2020,11/14/2020,TX,Dallas County,48113,1324,15178
11/18/2020,2/1/2020,11/14/2020,TX,Deaf Smith County,48117,11,81
11/18/2020,2/1/2020,11/14/2020,TX,Denton County,48121,225,3520
11/18/2020,2/1/2020,11/14/2020,TX,DeWitt County,48123,31,170
11/18/2020,2/1/2020,11/14/2020,TX,Ector County,48135,168,1271
11/18/2020,2/1/2020,11/14/2020,TX,Ellis County,48139,62,1015
11/18/2020,2/1/2020,11/14/2020,TX,El Paso County,48141,824,5782
11/18/2020,2/1/2020,11/14/2020,TX,Fannin County,48147,12,256
11/18/2020,2/1/2020,11/14/2020,TX,Fort Bend County,48157,282,3111
11/18/2020,2/1/2020,11/14/2020,TX,Galveston County,48167,308,2367
11/18/2020,2/1/2020,11/14/2020,TX,Gillespie County,48171,12,283
11/18/2020,2/1/2020,11/14/2020,TX,Grayson County,48181,122,1545
11/18/2020,2/1/2020,11/14/2020,TX,Gregg County,48183,151,1588
11/18/2020,2/1/2020,11/14/2020,TX,Guadalupe County,48187,66,833
11/18/2020,2/1/2020,11/14/2020,TX,Hale County,48189,52,225
11/18/2020,2/1/2020,11/14/2020,TX,Hardin County,48199,11,305
11/18/2020,2/1/2020,11/14/2020,TX,Harris County,48201,3139,27669
11/18/2020,2/1/2020,11/14/2020,TX,Harrison County,48203,17,362
11/18/2020,2/1/2020,11/14/2020,TX,Hays County,48209,39,1016
11/18/2020,2/1/2020,11/14/2020,TX,Henderson County,48213,25,713
11/18/2020,2/1/2020,11/14/2020,TX,Hidalgo County,48215,1853,5945
11/18/2020,2/1/2020,11/14/2020,TX,Hockley County,48219,15,134
11/18/2020,2/1/2020,11/14/2020,TX,Hood County,48221,39,565
11/18/2020,2/1/2020,11/14/2020,TX,Hopkins County,48223,48,378
11/18/2020,2/1/2020,11/14/2020,TX,Howard County,48227,13,262
11/18/2020,2/1/2020,11/14/2020,TX,Hunt County,48231,47,763
11/18/2020,2/1/2020,11/14/2020,TX,Jefferson County,48245,249,2740
11/18/2020,2/1/2020,11/14/2020,TX,Jim Wells County,48249,29,267
11/18/2020,2/1/2020,11/14/2020,TX,Johnson County,48251,24,840
11/18/2020,2/1/2020,11/14/2020,TX,Karnes County,48255,13,95
11/18/2020,2/1/2020,11/14/2020,TX,Kaufman County,48257,25,633
11/18/2020,2/1/2020,11/14/2020,TX,Kleberg County,48273,43,229
11/18/2020,2/1/2020,11/14/2020,TX,Lamar County,48277,75,631
11/18/2020,2/1/2020,11/14/2020,TX,Lamb County,48279,16,111
11/18/2020,2/1/2020,11/14/2020,TX,Lavaca County,48285,19,179
11/18/2020,2/1/2020,11/14/2020,TX,Liberty County,48291,15,407
11/18/2020,2/1/2020,11/14/2020,TX,Limestone County,48293,12,209
11/18/2020,2/1/2020,11/14/2020,TX,Lubbock County,48303,452,3358
11/18/2020,2/1/2020,11/14/2020,TX,McLennan County,48309,201,2241
11/18/2020,2/1/2020,11/14/2020,TX,Matagorda County,48321,43,268
11/18/2020,2/1/2020,11/14/2020,TX,Maverick County,48323,93,363
11/18/2020,2/1/2020,11/14/2020,TX,Medina County,48325,11,279
11/18/2020,2/1/2020,11/14/2020,TX,Midland County,48329,102,970
11/18/2020,2/1/2020,11/14/2020,TX,Montgomery County,48339,361,4599
11/18/2020,2/1/2020,11/14/2020,TX,Moore County,48341,11,75
11/18/2020,2/1/2020,11/14/2020,TX,Nacogdoches County,48347,114,643
11/18/2020,2/1/2020,11/14/2020,TX,Navarro County,48349,23,379
11/18/2020,2/1/2020,11/14/2020,TX,Nueces County,48355,583,3461
11/18/2020,2/1/2020,11/14/2020,TX,Orange County,48361,10,477
11/18/2020,2/1/2020,11/14/2020,TX,Palo Pinto County,48363,14,272
11/18/2020,2/1/2020,11/14/2020,TX,Panola County,48365,10,202
11/18/2020,2/1/2020,11/14/2020,TX,Parker County,48367,42,779
11/18/2020,2/1/2020,11/14/2020,TX,Parmer County,48369,21,65
11/18/2020,2/1/2020,11/14/2020,TX,Polk County,48373,18,443
11/18/2020,2/1/2020,11/14/2020,TX,Potter County,48375,259,1889
11/18/2020,2/1/2020,11/14/2020,TX,Randall County,48381,26,570
11/18/2020,2/1/2020,11/14/2020,TX,Rockwall County,48397,72,715
11/18/2020,2/1/2020,11/14/2020,TX,Rusk County,48401,13,335
11/18/2020,2/1/2020,11/14/2020,TX,San Patricio County,48409,14,347
11/18/2020,2/1/2020,11/14/2020,TX,Smith County,48423,386,3346
11/18/2020,2/1/2020,11/14/2020,TX,Somervell County,48425,15,90
11/18/2020,2/1/2020,11/14/2020,TX,Starr County,48427,65,288
11/18/2020,2/1/2020,11/14/2020,TX,Tarrant County,48439,1156,13572
11/18/2020,2/1/2020,11/14/2020,TX,Taylor County,48441,122,1477
11/18/2020,2/1/2020,11/14/2020,TX,Titus County,48449,22,281
11/18/2020,2/1/2020,11/14/2020,TX,Tom Green County,48451,119,1158
11/18/2020,2/1/2020,11/14/2020,TX,Travis County,48453,562,5982
11/18/2020,2/1/2020,11/14/2020,TX,Uvalde County,48463,26,213
11/18/2020,2/1/2020,11/14/2020,TX,Val Verde County,48465,75,298
11/18/2020,2/1/2020,11/14/2020,TX,Victoria County,48469,183,1015
11/18/2020,2/1/2020,11/14/2020,TX,Walker County,48471,32,388
11/18/2020,2/1/2020,11/14/2020,TX,Washington County,48477,37,282
11/18/2020,2/1/2020,11/14/2020,TX,Webb County,48479,364,1587
11/18/2020,2/1/2020,11/14/2020,TX,Wharton County,48481,33,291
11/18/2020,2/1/2020,11/14/2020,TX,Wichita County,48485,95,1403
11/18/2020,2/1/2020,11/14/2020,TX,Williamson County,48491,214,3003
11/18/2020,2/1/2020,11/14/2020,TX,Wilson County,48493,17,291
11/18/2020,2/1/2020,11/14/2020,TX,Wise County,48497,36,536
11/18/2020,2/1/2020,11/14/2020,TX,Wood County,48499,18,357
11/18/2020,2/1/2020,11/14/2020,UT,Davis County,49011,38,1544
11/18/2020,2/1/2020,11/14/2020,UT,Salt Lake County,49035,429,6686
11/18/2020,2/1/2020,11/14/2020,UT,San Juan County,49037,11,80
11/18/2020,2/1/2020,11/14/2020,UT,Utah County,49049,92,2354
11/18/2020,2/1/2020,11/14/2020,UT,Washington County,49053,73,1473
11/18/2020,2/1/2020,11/14/2020,UT,Weber County,49057,55,1679
11/18/2020,2/1/2020,11/14/2020,VA,Accomack County,51001,20,366
11/18/2020,2/1/2020,11/14/2020,VA,Albemarle County,51003,44,907
11/18/2020,2/1/2020,11/14/2020,VA,Arlington County,51013,178,1227
11/18/2020,2/1/2020,11/14/2020,VA,Augusta County,51015,20,748
11/18/2020,2/1/2020,11/14/2020,VA,Carroll County,51035,11,214
11/18/2020,2/1/2020,11/14/2020,VA,Chesterfield County,51041,98,2062
11/18/2020,2/1/2020,11/14/2020,VA,Culpeper County,51047,15,311
11/18/2020,2/1/2020,11/14/2020,VA,Fairfax County,51059,537,4653
11/18/2020,2/1/2020,11/14/2020,VA,Fauquier County,51061,27,425
11/18/2020,2/1/2020,11/14/2020,VA,Floyd County,51063,12,121
11/18/2020,2/1/2020,11/14/2020,VA,Franklin County,51067,10,419
11/18/2020,2/1/2020,11/14/2020,VA,Halifax County,51083,21,376
11/18/2020,2/1/2020,11/14/2020,VA,Hanover County,51085,102,1129
11/18/2020,2/1/2020,11/14/2020,VA,Henrico County,51087,223,2898
11/18/2020,2/1/2020,11/14/2020,VA,James City County,51095,12,576
11/18/2020,2/1/2020,11/14/2020,VA,Loudoun County,51107,134,1533
11/18/2020,2/1/2020,11/14/2020,VA,Mecklenburg County,51117,38,413
11/18/2020,2/1/2020,11/14/2020,VA,Middlesex County,51119,11,134
11/18/2020,2/1/2020,11/14/2020,VA,Montgomery County,51121,16,628
11/18/2020,2/1/2020,11/14/2020,VA,Northampton County,51131,15,110
11/18/2020,2/1/2020,11/14/2020,VA,Page County,51139,26,215
11/18/2020,2/1/2020,11/14/2020,VA,Patrick County,51141,14,155
11/18/2020,2/1/2020,11/14/2020,VA,Prince Edward County,51147,11,207
11/18/2020,2/1/2020,11/14/2020,VA,Prince William County,51153,143,1500
11/18/2020,2/1/2020,11/14/2020,VA,Roanoke County,51161,26,559
11/18/2020,2/1/2020,11/14/2020,VA,Rockingham County,51165,61,734
11/18/2020,2/1/2020,11/14/2020,VA,Shenandoah County,51171,40,370
11/18/2020,2/1/2020,11/14/2020,VA,Smyth County,51173,12,281
11/18/2020,2/1/2020,11/14/2020,VA,Southampton County,51175,13,112
11/18/2020,2/1/2020,11/14/2020,VA,Spotsylvania County,51177,29,647
11/18/2020,2/1/2020,11/14/2020,VA,Washington County,51191,37,562
11/18/2020,2/1/2020,11/14/2020,VA,York County,51199,23,433
11/18/2020,2/1/2020,11/14/2020,VA,Alexandria city,51510,104,751
11/18/2020,2/1/2020,11/14/2020,VA,Charlottesville city,51540,69,925
11/18/2020,2/1/2020,11/14/2020,VA,Chesapeake city,51550,70,1511
11/18/2020,2/1/2020,11/14/2020,VA,Colonial Heights city,51570,12,189
11/18/2020,2/1/2020,11/14/2020,VA,Danville city,51590,63,689
11/18/2020,2/1/2020,11/14/2020,VA,Emporia city,51595,16,93
11/18/2020,2/1/2020,11/14/2020,VA,Franklin city,51620,30,141
11/18/2020,2/1/2020,11/14/2020,VA,Fredericksburg city,51630,56,728
11/18/2020,2/1/2020,11/14/2020,VA,Galax city,51640,39,157
11/18/2020,2/1/2020,11/14/2020,VA,Hampton city,51650,36,998
11/18/2020,2/1/2020,11/14/2020,VA,Harrisonburg city,51660,16,218
11/18/2020,2/1/2020,11/14/2020,VA,Hopewell city,51670,20,280
11/18/2020,2/1/2020,11/14/2020,VA,Lynchburg city,51680,88,1274
11/18/2020,2/1/2020,11/14/2020,VA,Manassas city,51683,101,446
11/18/2020,2/1/2020,11/14/2020,VA,Martinsville city,51690,58,376
11/18/2020,2/1/2020,11/14/2020,VA,Newport News city,51700,74,1708
11/18/2020,2/1/2020,11/14/2020,VA,Norfolk city,51710,123,2333
11/18/2020,2/1/2020,11/14/2020,VA,Petersburg city,51730,76,678
11/18/2020,2/1/2020,11/14/2020,VA,Portsmouth city,51740,71,938
11/18/2020,2/1/2020,11/14/2020,VA,Richmond city,51760,141,2615
11/18/2020,2/1/2020,11/14/2020,VA,Roanoke city,51770,112,1977
11/18/2020,2/1/2020,11/14/2020,VA,Salem city,51775,69,765
11/18/2020,2/1/2020,11/14/2020,VA,Suffolk city,51800,92,804
11/18/2020,2/1/2020,11/14/2020,VA,Virginia Beach city,51810,104,2672
11/18/2020,2/1/2020,11/14/2020,VA,Winchester city,51840,43,895
11/18/2020,2/1/2020,11/14/2020,VT,Chittenden County,50007,50,1352
11/18/2020,2/1/2020,11/14/2020,WA,Benton County,53005,175,1595
11/18/2020,2/1/2020,11/14/2020,WA,Chelan County,53007,37,765
11/18/2020,2/1/2020,11/14/2020,WA,Clark County,53011,80,3234
11/18/2020,2/1/2020,11/14/2020,WA,Franklin County,53021,37,278
11/18/2020,2/1/2020,11/14/2020,WA,Grant County,53025,12,464
11/18/2020,2/1/2020,11/14/2020,WA,Grays Harbor County,53027,13,597
11/18/2020,2/1/2020,11/14/2020,WA,Island County,53029,13,454
11/18/2020,2/1/2020,11/14/2020,WA,King County,53033,788,11548
11/18/2020,2/1/2020,11/14/2020,WA,Kitsap County,53035,21,1668
11/18/2020,2/1/2020,11/14/2020,WA,Kittitas County,53037,20,234
11/18/2020,2/1/2020,11/14/2020,WA,Lewis County,53041,11,643
11/18/2020,2/1/2020,11/14/2020,WA,Pierce County,53053,212,5879
11/18/2020,2/1/2020,11/14/2020,WA,Skagit County,53057,22,1014
11/18/2020,2/1/2020,11/14/2020,WA,Snohomish County,53061,187,4356
11/18/2020,2/1/2020,11/14/2020,WA,Spokane County,53063,222,4423
11/18/2020,2/1/2020,11/14/2020,WA,Thurston County,53067,37,1984
11/18/2020,2/1/2020,11/14/2020,WA,Walla Walla County,53071,12,496
11/18/2020,2/1/2020,11/14/2020,WA,Whatcom County,53073,56,1458
11/18/2020,2/1/2020,11/14/2020,WA,Whitman County,53075,19,211
11/18/2020,2/1/2020,11/14/2020,WA,Yakima County,53077,223,1759
11/18/2020,2/1/2020,11/14/2020,WI,Barron County,55005,12,354
11/18/2020,2/1/2020,11/14/2020,WI,Brown County,55009,200,2311
11/18/2020,2/1/2020,11/14/2020,WI,Chippewa County,55017,29,417
11/18/2020,2/1/2020,11/14/2020,WI,Clark County,55019,18,228
11/18/2020,2/1/2020,11/14/2020,WI,Dane County,55025,131,3743
11/18/2020,2/1/2020,11/14/2020,WI,Dodge County,55027,49,762
11/18/2020,2/1/2020,11/14/2020,WI,Eau Claire County,55035,43,1021
11/18/2020,2/1/2020,11/14/2020,WI,Fond du Lac County,55039,40,855
11/18/2020,2/1/2020,11/14/2020,WI,Grant County,55043,30,367
11/18/2020,2/1/2020,11/14/2020,WI,Jefferson County,55055,14,542
11/18/2020,2/1/2020,11/14/2020,WI,Kenosha County,55059,123,1312
11/18/2020,2/1/2020,11/14/2020,WI,La Crosse County,55063,53,1212
11/18/2020,2/1/2020,11/14/2020,WI,Langlade County,55067,11,169
11/18/2020,2/1/2020,11/14/2020,WI,Manitowoc County,55071,26,615
11/18/2020,2/1/2020,11/14/2020,WI,Marathon County,55073,112,1299
11/18/2020,2/1/2020,11/14/2020,WI,Marinette County,55075,21,408
11/18/2020,2/1/2020,11/14/2020,WI,Milwaukee County,55079,642,8375
11/18/2020,2/1/2020,11/14/2020,WI,Oconto County,55083,10,249
11/18/2020,2/1/2020,11/14/2020,WI,Oneida County,55085,16,424
11/18/2020,2/1/2020,11/14/2020,WI,Outagamie County,55087,133,1459
11/18/2020,2/1/2020,11/14/2020,WI,Ozaukee County,55089,80,944
11/18/2020,2/1/2020,11/14/2020,WI,Portage County,55097,19,386
11/18/2020,2/1/2020,11/14/2020,WI,Racine County,55101,96,1428
11/18/2020,2/1/2020,11/14/2020,WI,Rock County,55105,50,1396
11/18/2020,2/1/2020,11/14/2020,WI,Shawano County,55115,33,345
11/18/2020,2/1/2020,11/14/2020,WI,Sheboygan County,55117,57,974
11/18/2020,2/1/2020,11/14/2020,WI,Taylor County,55119,11,121
11/18/2020,2/1/2020,11/14/2020,WI,Walworth County,55127,38,699
11/18/2020,2/1/2020,11/14/2020,WI,Washington County,55131,28,881
11/18/2020,2/1/2020,11/14/2020,WI,Waukesha County,55133,171,2975
11/18/2020,2/1/2020,11/14/2020,WI,Waupaca County,55135,65,527
11/18/2020,2/1/2020,11/14/2020,WI,Winnebago County,55139,87,1463
11/18/2020,2/1/2020,11/14/2020,WI,Wood County,55141,39,1018
11/18/2020,2/1/2020,11/14/2020,WV,Berkeley County,54003,17,763
11/18/2020,2/1/2020,11/14/2020,WV,Cabell County,54011,34,1591
11/18/2020,2/1/2020,11/14/2020,WV,Harrison County,54033,15,743
11/18/2020,2/1/2020,11/14/2020,WV,Jackson County,54035,10,179
11/18/2020,2/1/2020,11/14/2020,WV,Kanawha County,54039,151,2509
11/18/2020,2/1/2020,11/14/2020,WV,Logan County,54045,29,332
11/18/2020,2/1/2020,11/14/2020,WV,Mercer County,54055,26,614
11/18/2020,2/1/2020,11/14/2020,WV,Monongalia County,54061,35,1337
11/18/2020,2/1/2020,11/14/2020,WV,Ohio County,54069,24,754
11/18/2020,2/1/2020,11/14/2020,WV,Putnam County,54079,13,296
11/18/2020,2/1/2020,11/14/2020,WV,Raleigh County,54081,15,1020
11/18/2020,2/1/2020,11/14/2020,WV,Wayne County,54099,11,201
11/18/2020,2/1/2020,11/14/2020,WV,Wood County,54107,11,785
11/18/2020,2/1/2020,11/14/2020,WY,Fremont County,56013,11,311
11/18/2020,2/1/2020,11/14/2020,WY,Laramie County,56021,14,708
11/18/2020,2/1/2020,11/14/2020,WY,Natrona County,56025,35,745
11/18/2020,2/1/2020,11/14/2020,WY,Sheridan County,56033,10,244
