Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
7/22/2020,2/1/2020,7/18/2020,GA,Gordon County,13129,14,244
7/22/2020,2/1/2020,7/18/2020,GA,Gwinnett County,13135,140,1960
7/22/2020,2/1/2020,7/18/2020,GA,Habersham County,13137,27,202
7/22/2020,2/1/2020,7/18/2020,GA,Hall County,13139,80,1236
7/22/2020,2/1/2020,7/18/2020,GA,Henry County,13151,30,842
7/22/2020,2/1/2020,7/18/2020,GA,Houston County,13153,34,605
7/22/2020,2/1/2020,7/18/2020,GA,Lowndes County,13185,31,500
7/22/2020,2/1/2020,7/18/2020,GA,Mitchell County,13205,15,95
7/22/2020,2/1/2020,7/18/2020,GA,Monroe County,13207,11,133
7/22/2020,2/1/2020,7/18/2020,GA,Muscogee County,13215,78,1286
7/22/2020,2/1/2020,7/18/2020,GA,Newton County,13217,10,330
7/22/2020,2/1/2020,7/18/2020,GA,Richmond County,13245,122,1781
7/22/2020,2/1/2020,7/18/2020,GA,Rockdale County,13247,10,342
7/22/2020,2/1/2020,7/18/2020,GA,Spalding County,13255,52,548
7/22/2020,2/1/2020,7/18/2020,GA,Sumter County,13261,30,163
7/22/2020,2/1/2020,7/18/2020,GA,Thomas County,13275,53,359
7/22/2020,2/1/2020,7/18/2020,GA,Tift County,13277,57,309
7/22/2020,2/1/2020,7/18/2020,GA,Troup County,13285,37,374
7/22/2020,2/1/2020,7/18/2020,GA,Upson County,13293,47,255
7/22/2020,2/1/2020,7/18/2020,GA,Walton County,13297,27,400
7/22/2020,2/1/2020,7/18/2020,GA,Ware County,13299,18,297
7/22/2020,2/1/2020,7/18/2020,GA,Whitfield County,13313,17,402
7/22/2020,2/1/2020,7/18/2020,HI,Honolulu County,15003,15,3824
7/22/2020,2/1/2020,7/18/2020,ID,Ada County,16001,41,1782
7/22/2020,2/1/2020,7/18/2020,ID,Canyon County,16027,10,698
7/22/2020,2/1/2020,7/18/2020,ID,Nez Perce County,16069,17,262
7/22/2020,2/1/2020,7/18/2020,ID,Twin Falls County,16083,33,447
7/22/2020,2/1/2020,7/18/2020,IL,Boone County,17007,11,176
7/22/2020,2/1/2020,7/18/2020,IL,Champaign County,17019,19,847
7/22/2020,2/1/2020,7/18/2020,IL,Coles County,17029,14,297
7/22/2020,2/1/2020,7/18/2020,IL,Cook County,17031,4538,25219
7/22/2020,2/1/2020,7/18/2020,IL,DeKalb County,17037,19,406
7/22/2020,2/1/2020,7/18/2020,IL,DuPage County,17043,458,3852
7/22/2020,2/1/2020,7/18/2020,IL,Jackson County,17077,29,317
7/22/2020,2/1/2020,7/18/2020,IL,Jefferson County,17081,13,270
7/22/2020,2/1/2020,7/18/2020,IL,Kane County,17089,246,1874
7/22/2020,2/1/2020,7/18/2020,IL,Kankakee County,17091,62,640
7/22/2020,2/1/2020,7/18/2020,IL,Lake County,17097,342,2968
7/22/2020,2/1/2020,7/18/2020,IL,LaSalle County,17099,10,507
7/22/2020,2/1/2020,7/18/2020,IL,McDonough County,17109,16,152
7/22/2020,2/1/2020,7/18/2020,IL,McHenry County,17111,74,886
7/22/2020,2/1/2020,7/18/2020,IL,McLean County,17113,17,626
7/22/2020,2/1/2020,7/18/2020,IL,Macon County,17115,19,603
7/22/2020,2/1/2020,7/18/2020,IL,Madison County,17119,55,1313
7/22/2020,2/1/2020,7/18/2020,IL,Peoria County,17143,44,1465
7/22/2020,2/1/2020,7/18/2020,IL,Rock Island County,17161,27,771
7/22/2020,2/1/2020,7/18/2020,IL,St. Clair County,17163,118,1344
7/22/2020,2/1/2020,7/18/2020,IL,Sangamon County,17167,41,1336
7/22/2020,2/1/2020,7/18/2020,IL,Will County,17197,271,2465
7/22/2020,2/1/2020,7/18/2020,IL,Winnebago County,17201,124,1709
7/22/2020,2/1/2020,7/18/2020,IN,Allen County,18003,170,2208
7/22/2020,2/1/2020,7/18/2020,IN,Bartholomew County,18005,52,455
7/22/2020,2/1/2020,7/18/2020,IN,Boone County,18011,36,241
7/22/2020,2/1/2020,7/18/2020,IN,Clark County,18019,41,513
7/22/2020,2/1/2020,7/18/2020,IN,Daviess County,18027,10,141
7/22/2020,2/1/2020,7/18/2020,IN,Dearborn County,18029,22,193
7/22/2020,2/1/2020,7/18/2020,IN,Decatur County,18031,20,142
7/22/2020,2/1/2020,7/18/2020,IN,Delaware County,18035,51,785
7/22/2020,2/1/2020,7/18/2020,IN,Elkhart County,18039,62,900
7/22/2020,2/1/2020,7/18/2020,IN,Floyd County,18043,53,503
7/22/2020,2/1/2020,7/18/2020,IN,Grant County,18053,24,371
7/22/2020,2/1/2020,7/18/2020,IN,Greene County,18055,29,135
7/22/2020,2/1/2020,7/18/2020,IN,Hamilton County,18057,92,1050
7/22/2020,2/1/2020,7/18/2020,IN,Hancock County,18059,29,305
7/22/2020,2/1/2020,7/18/2020,IN,Harrison County,18061,14,165
7/22/2020,2/1/2020,7/18/2020,IN,Hendricks County,18063,130,794
7/22/2020,2/1/2020,7/18/2020,IN,Henry County,18065,10,253
7/22/2020,2/1/2020,7/18/2020,IN,Howard County,18067,52,570
7/22/2020,2/1/2020,7/18/2020,IN,Johnson County,18081,82,618
7/22/2020,2/1/2020,7/18/2020,IN,Lake County,18089,341,3148
7/22/2020,2/1/2020,7/18/2020,IN,La Porte County,18091,26,591
7/22/2020,2/1/2020,7/18/2020,IN,Lawrence County,18093,26,217
7/22/2020,2/1/2020,7/18/2020,IN,Madison County,18095,70,695
7/22/2020,2/1/2020,7/18/2020,IN,Marion County,18097,832,5548
7/22/2020,2/1/2020,7/18/2020,IN,Marshall County,18099,13,215
7/22/2020,2/1/2020,7/18/2020,IN,Monroe County,18105,40,679
7/22/2020,2/1/2020,7/18/2020,IN,Montgomery County,18107,17,173
7/22/2020,2/1/2020,7/18/2020,IN,Morgan County,18109,26,278
7/22/2020,2/1/2020,7/18/2020,IN,Newton County,18111,10,53
7/22/2020,2/1/2020,7/18/2020,IN,Noble County,18113,22,199
7/22/2020,2/1/2020,7/18/2020,IN,Orange County,18117,16,84
7/22/2020,2/1/2020,7/18/2020,IN,Perry County,18123,11,85
7/22/2020,2/1/2020,7/18/2020,IN,Porter County,18127,35,831
7/22/2020,2/1/2020,7/18/2020,IN,St. Joseph County,18141,79,1443
7/22/2020,2/1/2020,7/18/2020,IN,Shelby County,18145,23,209
7/22/2020,2/1/2020,7/18/2020,IN,Tippecanoe County,18157,27,756
7/22/2020,2/1/2020,7/18/2020,IN,Vanderburgh County,18163,29,1321
7/22/2020,2/1/2020,7/18/2020,IN,Vigo County,18167,21,667
7/22/2020,2/1/2020,7/18/2020,IN,Warrick County,18173,19,458
7/22/2020,2/1/2020,7/18/2020,IN,Wayne County,18177,10,527
7/22/2020,2/1/2020,7/18/2020,IA,Black Hawk County,19013,62,668
7/22/2020,2/1/2020,7/18/2020,IA,Dallas County,19049,29,209
7/22/2020,2/1/2020,7/18/2020,IA,Dubuque County,19061,23,444
7/22/2020,2/1/2020,7/18/2020,IA,Jasper County,19099,14,144
7/22/2020,2/1/2020,7/18/2020,IA,Johnson County,19103,48,825
7/22/2020,2/1/2020,7/18/2020,IA,Linn County,19113,84,972
7/22/2020,2/1/2020,7/18/2020,IA,Mahaska County,19123,16,124
7/22/2020,2/1/2020,7/18/2020,IA,Muscatine County,19139,33,172
7/22/2020,2/1/2020,7/18/2020,IA,Polk County,19153,218,2424
7/22/2020,2/1/2020,7/18/2020,IA,Pottawattamie County,19155,11,453
7/22/2020,2/1/2020,7/18/2020,IA,Poweshiek County,19157,10,104
7/22/2020,2/1/2020,7/18/2020,IA,Scott County,19163,13,857
7/22/2020,2/1/2020,7/18/2020,IA,Story County,19169,11,285
7/22/2020,2/1/2020,7/18/2020,IA,Tama County,19171,18,79
7/22/2020,2/1/2020,7/18/2020,IA,Wapello County,19179,19,201
7/22/2020,2/1/2020,7/18/2020,IA,Webster County,19187,11,225
7/22/2020,2/1/2020,7/18/2020,IA,Woodbury County,19193,84,627
7/22/2020,2/1/2020,7/18/2020,KS,Finney County,20055,13,111
7/22/2020,2/1/2020,7/18/2020,KS,Ford County,20057,11,113
7/22/2020,2/1/2020,7/18/2020,KS,Johnson County,20091,93,1957
7/22/2020,2/1/2020,7/18/2020,KS,Sedgwick County,20173,51,2717
7/22/2020,2/1/2020,7/18/2020,KS,Shawnee County,20177,19,1061
7/22/2020,2/1/2020,7/18/2020,KS,Wyandotte County,20209,83,946
7/22/2020,2/1/2020,7/18/2020,KY,Campbell County,21037,44,353
7/22/2020,2/1/2020,7/18/2020,KY,Daviess County,21059,19,596
7/22/2020,2/1/2020,7/18/2020,KY,Fayette County,21067,38,2305
7/22/2020,2/1/2020,7/18/2020,KY,Graves County,21083,24,196
7/22/2020,2/1/2020,7/18/2020,KY,Hopkins County,21107,32,337
7/22/2020,2/1/2020,7/18/2020,KY,Jefferson County,21111,267,4787
7/22/2020,2/1/2020,7/18/2020,KY,Kenton County,21117,40,809
7/22/2020,2/1/2020,7/18/2020,KY,Warren County,21227,45,752
7/22/2020,2/1/2020,7/18/2020,LA,Acadia Parish,22001,26,260
7/22/2020,2/1/2020,7/18/2020,LA,Ascension Parish,22005,26,265
7/22/2020,2/1/2020,7/18/2020,LA,Bossier Parish,22015,29,435
7/22/2020,2/1/2020,7/18/2020,LA,Caddo Parish,22017,297,1855
7/22/2020,2/1/2020,7/18/2020,LA,Calcasieu Parish,22019,68,1123
7/22/2020,2/1/2020,7/18/2020,LA,East Baton Rouge Parish,22033,482,2890
7/22/2020,2/1/2020,7/18/2020,LA,Iberia Parish,22045,33,387
7/22/2020,2/1/2020,7/18/2020,LA,Jefferson Parish,22051,678,2985
7/22/2020,2/1/2020,7/18/2020,LA,Jefferson Davis Parish,22053,10,171
7/22/2020,2/1/2020,7/18/2020,LA,Lafayette Parish,22055,96,1230
7/22/2020,2/1/2020,7/18/2020,LA,Lafourche Parish,22057,98,509
7/22/2020,2/1/2020,7/18/2020,LA,Lincoln Parish,22061,32,225
7/22/2020,2/1/2020,7/18/2020,LA,Natchitoches Parish,22069,11,144
7/22/2020,2/1/2020,7/18/2020,LA,Orleans Parish,22071,373,2142
7/22/2020,2/1/2020,7/18/2020,LA,Ouachita Parish,22073,104,933
7/22/2020,2/1/2020,7/18/2020,LA,Pointe Coupee Parish,22077,15,117
7/22/2020,2/1/2020,7/18/2020,LA,Rapides Parish,22079,98,982
7/22/2020,2/1/2020,7/18/2020,LA,St. Bernard Parish,22087,16,124
7/22/2020,2/1/2020,7/18/2020,LA,St. Charles Parish,22089,27,193
7/22/2020,2/1/2020,7/18/2020,LA,St. James Parish,22093,13,68
7/22/2020,2/1/2020,7/18/2020,LA,St. John the Baptist Parish,22095,30,154
7/22/2020,2/1/2020,7/18/2020,LA,St. Landry Parish,22097,47,443
7/22/2020,2/1/2020,7/18/2020,LA,St. Martin Parish,22099,14,179
7/22/2020,2/1/2020,7/18/2020,LA,St. Mary Parish,22101,25,212
7/22/2020,2/1/2020,7/18/2020,LA,St. Tammany Parish,22103,187,1361
7/22/2020,2/1/2020,7/18/2020,LA,Tangipahoa Parish,22105,40,613
7/22/2020,2/1/2020,7/18/2020,LA,Terrebonne Parish,22109,62,553
7/22/2020,2/1/2020,7/18/2020,LA,Union Parish,22111,14,129
7/22/2020,2/1/2020,7/18/2020,LA,Washington Parish,22117,25,213
7/22/2020,2/1/2020,7/18/2020,LA,Webster Parish,22119,12,212
7/22/2020,2/1/2020,7/18/2020,ME,Cumberland County,23005,83,1846
7/22/2020,2/1/2020,7/18/2020,ME,Kennebec County,23011,10,684
7/22/2020,2/1/2020,7/18/2020,ME,Waldo County,23027,16,146
7/22/2020,2/1/2020,7/18/2020,MD,Allegany County,24001,18,505
7/22/2020,2/1/2020,7/18/2020,MD,Anne Arundel County,24003,272,2404
7/22/2020,2/1/2020,7/18/2020,MD,Baltimore County,24005,537,4561
7/22/2020,2/1/2020,7/18/2020,MD,Calvert County,24009,14,308
7/22/2020,2/1/2020,7/18/2020,MD,Carroll County,24013,141,914
7/22/2020,2/1/2020,7/18/2020,MD,Cecil County,24015,33,481
7/22/2020,2/1/2020,7/18/2020,MD,Charles County,24017,81,533
7/22/2020,2/1/2020,7/18/2020,MD,Frederick County,24021,120,1064
7/22/2020,2/1/2020,7/18/2020,MD,Harford County,24025,58,1032
7/22/2020,2/1/2020,7/18/2020,MD,Howard County,24027,76,891
7/22/2020,2/1/2020,7/18/2020,MD,Kent County,24029,28,168
7/22/2020,2/1/2020,7/18/2020,MD,Montgomery County,24031,1005,4383
7/22/2020,2/1/2020,7/18/2020,MD,Prince George's County,24033,503,3126
7/22/2020,2/1/2020,7/18/2020,MD,St. Mary's County,24037,63,431
7/22/2020,2/1/2020,7/18/2020,MD,Talbot County,24041,18,330
7/22/2020,2/1/2020,7/18/2020,MD,Washington County,24043,33,870
7/22/2020,2/1/2020,7/18/2020,MD,Wicomico County,24045,53,693
7/22/2020,2/1/2020,7/18/2020,MD,Worcester County,24047,30,333
7/22/2020,2/1/2020,7/18/2020,MD,Baltimore city,24510,530,4618
7/22/2020,2/1/2020,7/18/2020,MA,Barnstable County,25001,133,1409
7/22/2020,2/1/2020,7/18/2020,MA,Berkshire County,25003,41,750
7/22/2020,2/1/2020,7/18/2020,MA,Bristol County,25005,528,2877
7/22/2020,2/1/2020,7/18/2020,MA,Essex County,25009,977,4235
7/22/2020,2/1/2020,7/18/2020,MA,Franklin County,25011,35,297
7/22/2020,2/1/2020,7/18/2020,MA,Hampden County,25013,629,3127
7/22/2020,2/1/2020,7/18/2020,MA,Hampshire County,25015,103,681
7/22/2020,2/1/2020,7/18/2020,MA,Middlesex County,25017,1812,6912
7/22/2020,2/1/2020,7/18/2020,MA,Norfolk County,25021,733,3340
7/22/2020,2/1/2020,7/18/2020,MA,Plymouth County,25023,591,2684
7/22/2020,2/1/2020,7/18/2020,MA,Suffolk County,25025,1229,4808
7/22/2020,2/1/2020,7/18/2020,MA,Worcester County,25027,940,4429
7/22/2020,2/1/2020,7/18/2020,MI,Alpena County,26007,13,180
7/22/2020,2/1/2020,7/18/2020,MI,Bay County,26017,24,661
7/22/2020,2/1/2020,7/18/2020,MI,Berrien County,26021,56,811
7/22/2020,2/1/2020,7/18/2020,MI,Calhoun County,26025,32,768
7/22/2020,2/1/2020,7/18/2020,MI,Genesee County,26049,260,2510
7/22/2020,2/1/2020,7/18/2020,MI,Gratiot County,26057,12,215
7/22/2020,2/1/2020,7/18/2020,MI,Hillsdale County,26059,23,220
7/22/2020,2/1/2020,7/18/2020,MI,Ingham County,26065,54,1497
7/22/2020,2/1/2020,7/18/2020,MI,Jackson County,26075,73,901
7/22/2020,2/1/2020,7/18/2020,MI,Kalamazoo County,26077,85,1472
7/22/2020,2/1/2020,7/18/2020,MI,Kent County,26081,138,2909
7/22/2020,2/1/2020,7/18/2020,MI,Lapeer County,26087,31,420
7/22/2020,2/1/2020,7/18/2020,MI,Livingston County,26093,32,648
7/22/2020,2/1/2020,7/18/2020,MI,Macomb County,26099,653,4431
7/22/2020,2/1/2020,7/18/2020,MI,Marquette County,26103,12,323
7/22/2020,2/1/2020,7/18/2020,MI,Muskegon County,26121,59,919
7/22/2020,2/1/2020,7/18/2020,MI,Oakland County,26125,1261,7176
7/22/2020,2/1/2020,7/18/2020,MI,Ottawa County,26139,36,914
7/22/2020,2/1/2020,7/18/2020,MI,Saginaw County,26145,144,1353
7/22/2020,2/1/2020,7/18/2020,MI,St. Clair County,26147,42,790
7/22/2020,2/1/2020,7/18/2020,MI,Shiawassee County,26155,19,334
7/22/2020,2/1/2020,7/18/2020,MI,Tuscola County,26157,12,205
7/22/2020,2/1/2020,7/18/2020,MI,Washtenaw County,26161,246,1973
7/22/2020,2/1/2020,7/18/2020,MI,Wayne County,26163,2178,11060
7/22/2020,2/1/2020,7/18/2020,MN,Anoka County,27003,126,1082
7/22/2020,2/1/2020,7/18/2020,MN,Clay County,27027,26,159
7/22/2020,2/1/2020,7/18/2020,MN,Crow Wing County,27035,12,286
7/22/2020,2/1/2020,7/18/2020,MN,Dakota County,27037,56,1118
7/22/2020,2/1/2020,7/18/2020,MN,Hennepin County,27053,771,5653
7/22/2020,2/1/2020,7/18/2020,MN,Olmsted County,27109,25,948
7/22/2020,2/1/2020,7/18/2020,MN,Ramsey County,27123,304,2719
7/22/2020,2/1/2020,7/18/2020,MN,St. Louis County,27137,21,1307
7/22/2020,2/1/2020,7/18/2020,MN,Stearns County,27145,27,842
7/22/2020,2/1/2020,7/18/2020,MN,Washington County,27163,24,736
7/22/2020,2/1/2020,7/18/2020,MN,Winona County,27169,17,186
7/22/2020,2/1/2020,7/18/2020,MS,Adams County,28001,21,194
